repo,stars,forks,pull_requests,pScore,pScore_normalized,popular,s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap
any23,96,55,30,1051,0.0127053589777686,1,28,11.142857142857142,2,0.2168367346938775,15,0.0899470899470899,2,23,1.3043478260869563,15.0,0.6521739130434783,any23,6,2,0.0,0.1290322580645161
any23,96,55,30,1051,0.0127053589777686,1,15,14.4,2,0.3666666666666666,9,0.1809523809523809,3,257,1.027237354085603,88.0,0.3424124513618677,any23,7,1,0.0,0.0943396226415094
any23,96,55,30,1051,0.0127053589777686,1,22,11.272727272727272,2,0.1428571428571428,20,0.1212121212121212,0,0,0.0,0.0,0.0,any23,8,0,0.0,0.1276595744680851
any23,96,55,30,1051,0.0127053589777686,1,15,28.266666666666666,2,0.4269312169312169,13,0.238095238095238,0,0,0.0,0.0,0.0,any23,9,0,0.0,0.1509433962264151
omid,88,60,30,1048,0.0126690924916284,1,5,7.2,1,0.3333333333333333,5,0.5,2,424,1.4669811320754718,311.0,0.7334905660377359,omid,0,1,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,6,10.666666666666666,1,0.5,6,0.5333333333333333,3,100,2.06,68.66666666666667,0.6866666666666666,omid,1,1,0.1869722557297949,0.3076923076923077
omid,88,60,30,1048,0.0126690924916284,1,6,21.333333333333332,1,0.6666666666666666,6,0.6666666666666666,3,290,1.1896551724137931,115.0,0.396551724137931,omid,2,2,0.1068840579710145,0.2777777777777778
omid,88,60,30,1048,0.0126690924916284,1,2,4.0,1,0.0,2,1.0,1,107,1.0,107.0,1.0,omid,3,0,0.2236559139784946,0.0909090909090909
omid,88,60,30,1048,0.0126690924916284,1,4,13.0,2,0.0,2,0.3333333333333333,2,40,1.0,20.0,0.5,omid,4,1,0.2222222222222222,0.0
omid,88,60,30,1048,0.0126690924916284,1,3,2.6666666666666665,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,omid,5,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,6,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,7,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,6,3.3333333333333335,1,0.0,6,0.3333333333333333,0,0,0.0,0.0,0.0,omid,8,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,9,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,10,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,4,4.0,1,0.0,4,0.5,0,0,0.0,0.0,0.0,omid,11,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,3,2.6666666666666665,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,omid,12,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,3,5.333333333333333,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,omid,13,0,0.0,0.25
omid,88,60,30,1048,0.0126690924916284,1,7,2.2857142857142856,3,0.0,3,0.1904761904761904,0,0,0.0,0.0,0.0,omid,14,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,7,6.857142857142857,2,0.0,5,0.238095238095238,1,31,1.0,31.0,1.0,omid,15,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,3,26,1.1153846153846154,9.666666666666666,0.3717948717948718,omid,16,0,0.1333333333333333,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,17,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,9,1.0,9.0,1.0,omid,18,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,2,10.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,omid,19,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,21,1.0,21.0,1.0,omid,20,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,56,1.0,56.0,1.0,omid,21,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,3,6.666666666666667,1,0.0,3,0.6666666666666666,2,19,1.0,9.5,0.5,omid,22,0,0.0266666666666666,0.0
omid,88,60,30,1048,0.0126690924916284,1,7,8.571428571428571,2,0.4285714285714285,5,0.3333333333333333,3,33,1.0909090909090908,12.0,0.3636363636363636,omid,23,1,0.2,0.0
omid,88,60,30,1048,0.0126690924916284,1,4,7.0,1,0.5833333333333333,4,0.6666666666666666,1,4,1.0,4.0,1.0,omid,24,1,0.05,0.1818181818181818
omid,88,60,30,1048,0.0126690924916284,1,5,2.4,2,0.0,3,0.3,1,2,1.0,2.0,1.0,omid,25,1,0.3333333333333333,0.1428571428571428
omid,88,60,30,1048,0.0126690924916284,1,2,2.0,1,0.0,2,1.0,4,64,1.171875,18.75,0.29296875,omid,26,0,0.0129870129870129,0.25
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,139,1.0,139.0,1.0,omid,27,0,0.0088888888888888,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,2,21,1.238095238095238,13.0,0.6190476190476191,omid,28,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,6,3.3333333333333335,2,0.0,4,0.2666666666666666,3,205,1.5658536585365854,107.0,0.5219512195121951,omid,29,1,0.021680216802168,0.0
omid,88,60,30,1048,0.0126690924916284,1,3,14.666666666666666,1,0.0,3,0.6666666666666666,2,78,1.1666666666666667,45.5,0.5833333333333334,omid,30,0,0.0460829493087557,0.1666666666666666
omid,88,60,30,1048,0.0126690924916284,1,4,7.0,1,0.0,4,0.6666666666666666,3,121,1.3553719008264462,54.666666666666664,0.4517906336088154,omid,31,2,0.3568627450980392,0.0
omid,88,60,30,1048,0.0126690924916284,1,4,6.0,2,0.0,2,0.3333333333333333,3,263,1.1064638783269962,97.0,0.3688212927756654,omid,32,1,0.310492505353319,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,18,1.0,18.0,1.0,omid,33,0,0.0373831775700934,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,7,1.0,7.0,1.0,omid,34,0,0.08,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,1,34,1.0,34.0,1.0,omid,35,0,0.1219512195121951,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,3,47,1.0,15.666666666666666,0.3333333333333333,omid,36,0,0.1851851851851851,0.0
omid,88,60,30,1048,0.0126690924916284,1,4,3.0,1,0.0,4,0.5,3,101,1.00990099009901,34.0,0.3366336633663366,omid,37,2,0.0124223602484472,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,38,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,39,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,omid,40,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,5,4.0,2,0.0,3,0.3,0,0,0.0,0.0,0.0,omid,41,0,0.0,0.0
omid,88,60,30,1048,0.0126690924916284,1,7,3.4285714285714284,1,0.0,7,0.2857142857142857,0,0,0.0,0.0,0.0,omid,42,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,1,3,1.0,3.0,1.0,sis,0,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,6,15.333333333333334,1,0.7333333333333334,6,0.6,2,18,1.0,9.0,0.5,sis,1,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,7,6.285714285714286,2,0.0,5,0.238095238095238,0,0,0.0,0.0,0.0,sis,2,0,0.0,0.0714285714285714
sis,100,45,30,1045,0.0126328260054883,1,3,2.6666666666666665,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,sis,3,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,2,4.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,sis,4,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,2,4.0,1,0.0,2,1.0,1,13,1.0,13.0,1.0,sis,5,0,0.0,0.5
sis,100,45,30,1045,0.0126328260054883,1,6,9.333333333333334,1,0.0,6,0.3333333333333333,0,0,0.0,0.0,0.0,sis,6,0,0.0,0.1666666666666666
sis,100,45,30,1045,0.0126328260054883,1,3,2.6666666666666665,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,sis,7,0,0.0,0.1428571428571428
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,2,6,1.1666666666666667,3.5,0.5833333333333334,sis,8,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,11,12.363636363636363,2,0.1939393939393939,8,0.2363636363636363,0,0,0.0,0.0,0.0,sis,9,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,10,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,5,9.6,1,0.6,5,0.6,0,0,0.0,0.0,0.0,sis,11,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,5,4.0,2,0.6,3,0.4,0,0,0.0,0.0,0.0,sis,12,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,2,4.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,sis,13,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,14,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,3,2.6666666666666665,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,sis,15,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,16,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,17,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,4,5.0,2,0.0,2,0.3333333333333333,0,0,0.0,0.0,0.0,sis,18,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,19,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,20,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,5,10.4,1,0.0,5,0.4,0,0,0.0,0.0,0.0,sis,21,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,22,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,3,4.0,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,sis,23,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,10,9.2,2,0.2866666666666667,6,0.2222222222222222,1,8,1.0,8.0,1.0,sis,24,0,0.0,0.0833333333333333
sis,100,45,30,1045,0.0126328260054883,1,22,16.0,2,0.2108585858585858,12,0.1168831168831168,1,1,1.0,1.0,1.0,sis,25,0,0.1111111111111111,0.1081081081081081
sis,100,45,30,1045,0.0126328260054883,1,32,11.75,3,0.2289772727272727,14,0.0725806451612903,1,1,1.0,1.0,1.0,sis,26,0,0.0,0.1111111111111111
sis,100,45,30,1045,0.0126328260054883,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sis,27,0,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,6,6.0,2,0.5555555555555555,4,0.4,2,11,1.181818181818182,6.5,0.5909090909090909,sis,28,1,0.0,0.0
sis,100,45,30,1045,0.0126328260054883,1,12,21.333333333333332,2,0.41765873015873,9,0.2272727272727272,0,0,0.0,0.0,0.0,sis,29,0,0.0,0.0952380952380952
sis,100,45,30,1045,0.0126328260054883,1,11,19.272727272727273,2,0.4978354978354978,9,0.2363636363636363,1,99,1.0,99.0,1.0,sis,30,1,0.0,0.1785714285714285
wave,217,98,27,1044,0.0126207371767749,1,54,14.88888888888889,1,0.177329460662794,54,0.0803633822501747,1,18,1.0,18.0,1.0,wave,0,0,0.0,0.0
wave,217,98,27,1044,0.0126207371767749,1,54,15.851851851851851,1,0.2440471096268198,54,0.0754716981132075,1,10,1.0,10.0,1.0,wave,1,1,0.0,0.0807174887892376
wave,217,98,27,1044,0.0126207371767749,1,42,12.857142857142858,1,0.23897101575673,42,0.0987224157955865,3,14,1.1428571428571428,5.333333333333333,0.3809523809523809,wave,2,2,0.0,0.082901554404145
wave,217,98,27,1044,0.0126207371767749,1,47,14.46808510638298,1,0.294912498848669,47,0.1008325624421831,0,0,0.0,0.0,0.0,wave,3,0,0.0,0.1185567010309278
wave,217,98,27,1044,0.0126207371767749,1,46,19.47826086956522,1,0.4194954079736688,46,0.1101449275362318,0,0,0.0,0.0,0.0,wave,4,0,0.0,0.1255605381165919
wave,217,98,27,1044,0.0126207371767749,1,46,18.869565217391305,2,0.3517460317460317,39,0.0888888888888888,0,0,0.0,0.0,0.0,wave,5,0,0.0,0.1262135922330097
wave,217,98,27,1044,0.0126207371767749,1,24,9.333333333333334,1,0.2083333333333333,24,0.1304347826086956,1,2,1.0,2.0,1.0,wave,6,0,0.0,0.0625
wave,217,98,27,1044,0.0126207371767749,1,22,10.909090909090908,1,0.3696051423324151,22,0.1385281385281385,0,0,0.0,0.0,0.0,wave,7,0,0.0,0.0588235294117647
wave,217,98,27,1044,0.0126207371767749,1,28,11.857142857142858,3,0.1851844583987441,24,0.1111111111111111,2,26,1.0,13.0,0.5,wave,8,0,0.0,0.0945945945945946
wave,217,98,27,1044,0.0126207371767749,1,27,11.11111111111111,1,0.2772910398727392,27,0.1225071225071225,1,38,1.0,38.0,1.0,wave,9,0,0.109375,0.0823529411764705
wave,217,98,27,1044,0.0126207371767749,1,38,10.526315789473683,3,0.1918353576248313,32,0.0782361308677098,1,10,1.0,10.0,1.0,wave,10,1,0.1041666666666666,0.0816326530612244
wave,217,98,27,1044,0.0126207371767749,1,36,7.222222222222222,2,0.0767195767195767,34,0.0619047619047619,3,30,1.0,10.0,0.3333333333333333,wave,11,1,0.1,0.0638297872340425
wave,217,98,27,1044,0.0126207371767749,1,37,9.72972972972973,2,0.1375853875853875,32,0.0705705705705705,2,40,1.0,20.0,0.5,wave,12,1,0.1142857142857142,0.0232558139534883
wave,217,98,27,1044,0.0126207371767749,1,62,14.451612903225806,5,0.1693928646727508,37,0.0475938656795346,2,7,1.0,3.5,0.5,wave,13,1,0.0,0.0948905109489051
wave,217,98,27,1044,0.0126207371767749,1,35,10.628571428571428,3,0.1707936507936508,20,0.06890756302521,1,32,1.0,32.0,1.0,wave,14,1,0.0512820512820512,0.0610687022900763
wave,217,98,27,1044,0.0126207371767749,1,33,7.393939393939394,3,0.085064935064935,19,0.0681818181818181,2,66,1.0,33.0,0.5,wave,15,1,0.0306122448979591,0.1038961038961039
wave,217,98,27,1044,0.0126207371767749,1,27,11.851851851851851,2,0.3213403880070546,25,0.1025641025641025,2,19,1.0,9.5,0.5,wave,16,1,0.0117647058823529,0.1388888888888889
wave,217,98,27,1044,0.0126207371767749,1,25,15.84,2,0.239047619047619,20,0.1166666666666666,1,2,1.0,2.0,1.0,wave,17,1,0.0,0.1126760563380281
wave,217,98,27,1044,0.0126207371767749,1,30,16.666666666666668,3,0.3294757094757095,23,0.1103448275862069,1,21,1.0,21.0,1.0,wave,18,1,0.0434782608695652,0.1204819277108433
wave,217,98,27,1044,0.0126207371767749,1,9,3.111111111111111,4,0.0,3,0.1388888888888889,3,132,1.0151515151515151,44.666666666666664,0.3383838383838384,wave,19,0,0.0,0.0188679245283018
wave,217,98,27,1044,0.0126207371767749,1,13,13.846153846153848,1,0.3230769230769231,13,0.1923076923076923,2,15,1.0,7.5,0.5,wave,20,2,0.0067114093959731,0.05
wave,217,98,27,1044,0.0126207371767749,1,25,18.24,3,0.3609523809523809,19,0.1166666666666666,1,34,1.0,34.0,1.0,wave,21,1,0.0204081632653061,0.14
wave,217,98,27,1044,0.0126207371767749,1,24,9.0,2,0.2078373015873015,22,0.108695652173913,2,46,1.1304347826086956,26.0,0.5652173913043478,wave,22,1,0.0,0.1538461538461538
wave,217,98,27,1044,0.0126207371767749,1,18,10.444444444444445,2,0.141358024691358,16,0.130718954248366,4,51,1.2352941176470589,15.75,0.3088235294117647,wave,23,3,0.0,0.14
wave,217,98,27,1044,0.0126207371767749,1,18,10.444444444444445,2,0.2749999999999999,16,0.1633986928104575,1,1,1.0,1.0,1.0,wave,24,1,0.0,0.1111111111111111
wave,217,98,27,1044,0.0126207371767749,1,11,11.272727272727272,1,0.4259740259740259,11,0.2909090909090909,1,2,1.0,2.0,1.0,wave,25,1,0.0,0.0975609756097561
wave,217,98,27,1044,0.0126207371767749,1,9,11.555555555555555,1,0.3148148148148147,9,0.3055555555555556,1,1,1.0,1.0,1.0,wave,26,0,0.0,0.1481481481481481
wave,217,98,27,1044,0.0126207371767749,1,18,9.11111111111111,1,0.1742424242424242,18,0.1372549019607843,2,3,1.0,1.5,0.5,wave,27,1,0.0,0.03125
wave,217,98,27,1044,0.0126207371767749,1,13,6.769230769230769,2,0.1794871794871794,11,0.1538461538461538,8,86,1.058139534883721,11.375,0.1322674418604651,wave,28,3,0.0106382978723404,0.0606060606060606
wave,217,98,27,1044,0.0126207371767749,1,28,23.857142857142858,1,0.4081415608201322,28,0.2063492063492063,3,17,1.0,5.666666666666667,0.3333333333333333,wave,29,2,0.1203703703703703,0.0222222222222222
wave,217,98,27,1044,0.0126207371767749,1,36,56.0,1,0.6258603040788285,36,0.2253968253968254,5,153,1.0130718954248366,31.0,0.2026143790849673,wave,30,2,0.0174418604651162,0.1545454545454545
wave,217,98,27,1044,0.0126207371767749,1,22,18.727272727272727,1,0.3525613275613275,22,0.1904761904761904,0,0,0.0,0.0,0.0,wave,31,0,0.0,0.1559139784946236
