s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap
14,16.0,2,0.33095238095238094,10,0.18681318681318682,6,543,1.022099447513812,92.5,0.1703499079189687,bookkeeper,9,3,0.0391566265060241,0.23333333333333334
29,12.689655172413794,1,0.41865605658709104,29,0.1206896551724138,8,150,1.06,19.875,0.1325,bookkeeper,10,3,0.0070028011204481795,0.10606060606060606
25,20.64,2,0.27270995670995674,19,0.11666666666666667,7,575,1.0539130434782609,86.57142857142857,0.15055900621118012,bookkeeper,11,3,0.03398692810457516,0.13095238095238096
41,26.146341463414632,2,0.31372448291386595,26,0.07560975609756097,12,529,1.2627599243856333,55.666666666666664,0.10522999369880277,bookkeeper,12,4,0.027472527472527472,0.15463917525773196
13,14.461538461538462,1,0.37399267399267405,13,0.3076923076923077,8,177,1.8983050847457628,42.0,0.23728813559322035,brooklyn,0,5,0.0,0.0
25,21.92,1,0.33266666666666667,25,0.11666666666666667,10,453,1.728476821192053,78.3,0.1728476821192053,brooklyn,1,8,0.11974977658623771,0.13559322033898305
28,49.0,2,0.4781462585034014,16,0.14814814814814814,11,2228,4.270197486535009,864.9090909090909,0.38819977150318263,brooklyn,2,8,0.029231815091774305,0.1978021978021978
26,31.692307692307693,2,0.36810134310134307,16,0.12923076923076923,7,495,1.3595959595959597,96.14285714285714,0.19422799422799422,brooklyn,3,6,0.020221851379208795,0.23469387755102042
25,50.72,2,0.5766349206349206,14,0.18,9,805,1.7987577639751553,160.88888888888889,0.19986197377501724,brooklyn,4,8,0.07732201791607732,0.23958333333333334
26,54.61538461538461,4,0.42512210012210006,11,0.12,10,618,1.7524271844660195,108.3,0.17524271844660194,brooklyn,5,9,0.08534176214934808,0.22580645161290322
28,46.0,2,0.45246598639455776,16,0.11904761904761904,10,487,1.7227926078028748,83.9,0.17227926078028746,brooklyn,6,7,0.10874089490114464,0.2261904761904762
28,21.571428571428573,1,0.29316893424036283,28,0.12169312169312169,11,397,1.4584382871536523,52.63636363636363,0.13258529883215023,brooklyn,7,8,0.030324400564174896,0.16483516483516483
27,30.962962962962962,2,0.4438271604938272,14,0.1396011396011396,11,484,1.75,77.0,0.1590909090909091,brooklyn,8,6,0.1241234221598878,0.15789473684210525
22,20.90909090909091,2,0.25346320346320345,12,0.14285714285714285,11,230,1.326086956521739,27.727272727272727,0.12055335968379446,brooklyn,9,8,0.07118055555555555,0.14634146341463414
21,33.904761904761905,1,0.4900226757369615,21,0.16666666666666666,10,1999,1.1635817908954478,232.6,0.11635817908954477,brooklyn,10,4,0.014823261117445839,0.16176470588235295
29,28.82758620689655,2,0.35667761357416533,15,0.11330049261083744,12,237,1.7257383966244726,34.083333333333336,0.1438115330520394,brooklyn,11,8,0.009872029250457038,0.20987654320987653
22,30.545454545454547,2,0.26085858585858585,16,0.12987012987012986,10,249,1.4939759036144578,37.2,0.1493975903614458,brooklyn,12,4,0.04481434058898848,0.11842105263157894
40,33.0,1,0.3666038536626772,40,0.12051282051282051,14,248,1.7298387096774193,30.642857142857142,0.12355990783410138,brooklyn,13,12,0.05867665418227216,0.08870967741935484
43,26.976744186046513,2,0.4706306613283358,26,0.09634551495016612,13,255,1.6313725490196078,32.0,0.12549019607843137,brooklyn,14,12,0.02485207100591716,0.1712707182320442
37,31.89189189189189,2,0.4025545025545026,19,0.10960960960960961,16,2390,3.7284518828451882,556.9375,0.23302824267782427,brooklyn,15,12,0.01790500696901469,0.1375
44,22.454545454545453,2,0.3031937759210487,23,0.07505285412262157,16,294,1.3299319727891157,24.4375,0.08312074829931973,brooklyn,16,10,0.021608256288970114,0.14583333333333334
43,24.186046511627907,3,0.31819446703167625,24,0.09302325581395349,18,684,1.868421052631579,71.0,0.10380116959064327,brooklyn,17,7,0.03654883163571001,0.14193548387096774
6,5.333333333333333,1,0.35000000000000003,6,0.4,1,46,1.0,46.0,1.0,buildr,0,1,0.0,0.0
17,7.0588235294117645,4,0.12745098039215685,7,0.11029411764705882,1,37,1.0,37.0,1.0,buildr,1,1,0.25301204819277107,0.0
39,13.846153846153847,3,0.18662704397998514,26,0.06612685560053981,2,65,1.0307692307692307,33.5,0.5153846153846153,buildr,2,2,0.3076923076923077,0.0625
30,20.4,2,0.3123976608187135,23,0.10574712643678161,3,68,1.2205882352941178,27.666666666666668,0.4068627450980392,buildr,3,2,0.3466666666666667,0.1368421052631579
21,7.619047619047619,3,0.0,14,0.08095238095238096,4,66,1.1515151515151516,19.0,0.2878787878787879,buildr,4,3,0.2138364779874214,0.07936507936507936
34,13.411764705882353,2,0.27282705558360343,29,0.09269162210338681,2,82,1.3780487804878048,56.5,0.6890243902439024,buildr,5,1,0.2698412698412698,0.043478260869565216
39,17.53846153846154,2,0.3562008040268909,30,0.08367071524966262,2,31,1.064516129032258,16.5,0.532258064516129,buildr,6,1,0.1643835616438356,0.13157894736842105
30,13.333333333333334,3,0.2044011544011544,20,0.07586206896551724,4,23,1.0434782608695652,6.0,0.2608695652173913,buildr,7,3,0.12280701754385964,0.12631578947368421
27,19.25925925925926,2,0.10654160654160655,18,0.09401709401709402,2,40,1.05,21.0,0.525,buildr,8,2,0.15151515151515152,0.13636363636363635
30,23.066666666666666,2,0.35697598697598704,19,0.11264367816091954,3,45,1.2666666666666666,19.0,0.4222222222222222,buildr,9,2,0.20202020202020202,0.10975609756097561
26,17.23076923076923,2,0.2963120213120213,21,0.11692307692307692,3,72,1.4305555555555556,34.333333333333336,0.47685185185185186,buildr,10,1,0.15625,0.14942528735632185
35,27.314285714285713,1,0.3703750218035932,35,0.09243697478991597,4,70,1.3,22.75,0.325,buildr,11,2,0.19072164948453607,0.17204301075268819
25,13.6,4,0.15984126984126984,16,0.09666666666666666,1,12,1.0,12.0,1.0,buildr,12,1,0.06796116504854369,0.15476190476190477
14,8.857142857142858,1,0.1976190476190476,14,0.16483516483516483,1,1,1.0,1.0,1.0,buildr,13,1,0.0,0.09090909090909091
12,27.666666666666668,2,0.41269841269841273,10,0.25757575757575757,1,7,1.0,7.0,1.0,buildr,14,1,0.0,0.0625
13,24.615384615384617,2,0.39487179487179486,10,0.2564102564102564,4,252,1.6071428571428572,101.25,0.4017857142857143,bval,0,4,0.0,0.0
17,23.529411764705884,1,0.26573295985060685,17,0.18382352941176472,3,79,1.2784810126582278,33.666666666666664,0.42616033755274263,bval,1,3,0.03557312252964427,0.15555555555555556
17,34.8235294117647,1,0.5054621848739496,17,0.23529411764705882,5,76,1.144736842105263,17.4,0.22894736842105262,bval,2,5,0.13297872340425532,0.21052631578947367
21,13.333333333333334,1,0.29259259259259257,21,0.17142857142857143,3,85,1.0470588235294118,29.666666666666668,0.34901960784313724,bval,3,3,0.09090909090909091,0.17647058823529413
17,13.882352941176471,2,0.3026610644257703,13,0.19852941176470587,4,49,1.163265306122449,14.25,0.29081632653061223,bval,4,4,0.0273972602739726,0.19047619047619047
10,9.6,1,0.05,10,0.26666666666666666,2,4,1.0,2.0,0.5,bval,5,2,0.01639344262295082,0.10256410256410256
6,6.0,1,0.0,6,0.3333333333333333,3,174,1.1264367816091954,65.33333333333333,0.37547892720306514,bval,6,3,0.0,0.17647058823529413
11,6.545454545454546,2,0.0,8,0.16363636363636364,2,29,1.0,14.5,0.5,bval,7,2,0.09777777777777778,0.07142857142857142
7,8.0,1,0.0,7,0.2857142857142857,2,21,1.1428571428571428,12.0,0.5714285714285714,bval,8,2,0.16981132075471697,0.06666666666666667
9,4.888888888888889,3,0.25925925925925924,4,0.19444444444444445,3,12,1.0,4.0,0.3333333333333333,bval,9,2,0.0,0.07692307692307693
5,7.2,1,0.4333333333333334,5,0.5,1,18,1.0,18.0,1.0,bval,10,1,0.0,0.16666666666666666
11,8.727272727272727,1,0.1818181818181818,11,0.2909090909090909,2,34,1.2352941176470589,21.0,0.6176470588235294,bval,11,1,0.08333333333333333,0.14285714285714285
6,4.0,2,0.0,3,0.26666666666666666,1,12,1.0,12.0,1.0,bval,12,0,0.1111111111111111,0.05
6,4.0,2,0.0,4,0.26666666666666666,1,1,1.0,1.0,1.0,bval,13,1,0.07692307692307693,0.0
9,3.5555555555555554,2,0.0,7,0.19444444444444445,1,31,1.0,31.0,1.0,bval,14,0,0.03125,0.0
5,5.6,1,0.0,5,0.5,1,40,1.0,40.0,1.0,bval,15,1,0.09859154929577464,0.08333333333333333
2,6.0,1,0.0,2,1.0,1,4,1.0,4.0,1.0,bval,16,0,0.022727272727272728,0.0
2,8.0,1,0.0,2,1.0,2,27,1.037037037037037,14.0,0.5185185185185185,bval,17,0,0.0,0.0
5,11.2,1,0.4333333333333334,5,0.5,2,54,1.1296296296296295,30.5,0.5648148148148148,bval,18,2,0.011235955056179775,0.0
10,8.4,1,0.364047619047619,10,0.35555555555555557,1,3,1.0,3.0,1.0,bval,19,1,0.0,0.09523809523809523
2,2.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,bval,20,0,0.0,0.0
10,3.2,3,0.0,5,0.15555555555555556,1,13,1.0,13.0,1.0,bval,21,1,0.0,0.0
12,16.666666666666668,1,0.4069444444444444,12,0.30303030303030304,2,77,1.0129870129870129,39.0,0.5064935064935064,bval,22,2,0.0,0.0
0,0.0,0,0.0,0,0.0,2,59,1.0508474576271187,31.0,0.5254237288135594,calcite,0,0,0.0,0.0
11,17.454545454545453,1,0.4494949494949495,11,0.2545454545454545,6,933,1.0321543408360128,160.5,0.1720257234726688,calcite,1,3,0.026341463414634145,0.0
13,8.923076923076923,1,0.10396270396270396,13,0.16666666666666666,6,942,1.0392781316348196,163.16666666666666,0.1732130219391366,calcite,2,1,0.4768280123583934,0.1111111111111111
21,8.571428571428571,1,0.15129949415663702,21,0.11904761904761904,5,210,1.061904761904762,44.6,0.2123809523809524,calcite,3,2,0.1497504159733777,0.15789473684210525
11,16.727272727272727,1,0.49292929292929294,11,0.2545454545454545,4,152,1.0394736842105263,39.5,0.2598684210526316,calcite,4,2,0.13385826771653545,0.07692307692307693
15,13.066666666666666,1,0.3118518518518518,15,0.19047619047619047,6,1202,1.0174708818635607,203.83333333333334,0.16957848031059344,calcite,5,2,0.09268645908761766,0.058823529411764705
18,22.444444444444443,1,0.2939153439153439,18,0.16339869281045752,5,287,1.1045296167247387,63.4,0.22090592334494774,calcite,6,2,0.10519480519480519,0.13333333333333333
10,20.8,1,0.3416666666666666,10,0.26666666666666666,6,189,1.0952380952380953,34.5,0.18253968253968253,calcite,7,3,0.09541984732824428,0.13513513513513514
21,21.142857142857142,1,0.4976190476190477,21,0.17142857142857143,6,219,1.1461187214611872,41.833333333333336,0.19101978691019786,calcite,8,4,0.13537117903930132,0.16666666666666666
17,20.235294117647058,1,0.5024191494779731,17,0.21323529411764705,4,129,1.124031007751938,36.25,0.2810077519379845,calcite,9,2,0.05303030303030303,0.2
21,21.142857142857142,1,0.47076023391812866,21,0.14285714285714285,7,143,1.2517482517482517,25.571428571428573,0.17882117882117882,calcite,10,7,0.1728395061728395,0.13559322033898305
19,12.210526315789474,1,0.24949874686716791,19,0.14619883040935672,4,100,1.03,25.75,0.2575,calcite,11,2,0.06028368794326241,0.12727272727272726
21,14.666666666666666,1,0.28907785336356767,21,0.16666666666666666,11,121,1.1322314049586777,12.454545454545455,0.10293012772351616,calcite,12,4,0.07916666666666666,0.16666666666666666
22,12.181818181818182,1,0.4568850267379679,22,0.12121212121212122,12,217,1.2211981566820276,22.083333333333332,0.10176651305683564,calcite,13,5,0.12189054726368159,0.09523809523809523
31,14.838709677419354,1,0.27164874551971324,31,0.09462365591397849,5,19,1.0526315789473684,4.0,0.21052631578947367,calcite,14,4,0.010526315789473684,0.06944444444444445
24,15.666666666666666,1,0.4225694444444444,24,0.14130434782608695,17,338,1.2751479289940828,25.352941176470587,0.07500870170553428,calcite,15,8,0.04434589800443459,0.12048192771084337
29,9.10344827586207,1,0.35512733829163845,29,0.10591133004926108,11,229,1.3580786026200873,28.272727272727273,0.12346169114728067,calcite,16,6,0.10377358490566038,0.0975609756097561
5,3.2,1,0.0,5,0.4,17,488,2.3012295081967213,66.05882352941177,0.13536644165863065,carbondata,0,1,0.0,0.0
11,6.545454545454546,3,0.0,7,0.14545454545454545,17,268,2.6082089552238807,41.11764705882353,0.15342405618964003,carbondata,1,4,0.15367727771679474,0.0
41,12.975609756097562,2,0.19800971386337243,39,0.08292682926829269,22,725,2.444137931034483,80.54545454545455,0.11109717868338558,carbondata,2,4,0.17320922703358965,0.039473684210526314
38,14.842105263157896,1,0.20545112781954888,38,0.09246088193456614,21,171,2.7017543859649122,22.0,0.1286549707602339,carbondata,3,5,0.08057296329453895,0.14285714285714285
44,26.181818181818183,1,0.17172526755374784,44,0.07188160676532769,22,209,2.4210526315789473,23.0,0.11004784688995216,carbondata,4,5,0.08057851239669421,0.15037593984962405
66,14.545454545454545,1,0.22533772993524834,66,0.05780885780885781,25,331,2.280966767371601,30.2,0.09123867069486405,carbondata,5,8,0.12926249008723237,0.125
71,18.87323943661972,4,0.28630695380899046,65,0.04426559356136821,36,568,2.5440140845070425,40.138888888888886,0.0706670579029734,carbondata,6,7,0.09681818181818182,0.14102564102564102
51,25.80392156862745,1,0.3264786811380297,51,0.06901960784313725,26,1116,3.609318996415771,154.92307692307693,0.13881996140060657,carbondata,7,9,0.1247944454595286,0.09090909090909091
46,18.956521739130434,1,0.26161382046026693,46,0.06859903381642513,14,248,2.1088709677419355,37.357142857142854,0.15063364055299538,carbondata,8,6,0.07229180399912107,0.12578616352201258
79,25.164556962025316,1,0.3002106137793215,79,0.046413502109704644,26,412,2.587378640776699,41.0,0.09951456310679611,carbondata,9,9,0.09314033983637508,0.10747663551401869
0,0.0,0,0.0,0,0.0,3,364,1.7417582417582418,211.33333333333334,0.5805860805860806,cassandra,0,0,0.0,0.0
2,4.0,1,0.0,2,1.0,1,182,1.0,182.0,1.0,cassandra,1,0,0.09926470588235294,0.0
31,22.967741935483872,2,0.418331131234357,19,0.12688172043010754,1,194,1.0,194.0,1.0,cassandra,2,1,0.27393617021276595,0.016666666666666666
40,38.4,1,0.44936958874458865,40,0.11153846153846154,1,157,1.0,157.0,1.0,cassandra,3,1,0.2962962962962963,0.2054794520547945
32,28.75,2,0.38337912087912085,18,0.10080645161290322,2,200,1.045,104.5,0.5225,cassandra,4,2,0.23224043715846995,0.0948905109489051
47,24.170212765957448,2,0.43180956159679557,31,0.0851063829787234,3,257,1.0894941634241244,93.33333333333333,0.3631647211413748,cassandra,5,3,0.22903885480572597,0.1267605633802817
65,26.153846153846153,2,0.2952574468834552,44,0.06153846153846154,3,113,1.0442477876106195,39.333333333333336,0.3480825958702065,cassandra,6,3,0.18592964824120603,0.1318181818181818
76,34.31578947368421,2,0.5021268209774402,56,0.06385964912280702,3,143,1.034965034965035,49.333333333333336,0.34498834498834496,cassandra,7,3,0.23684210526315788,0.14193548387096774
72,20.055555555555557,1,0.2990512680167853,72,0.046948356807511735,4,134,1.0671641791044777,35.75,0.2667910447761194,cassandra,8,4,0.2611683848797251,0.08278145695364239
96,17.0,2,0.3202779189185038,78,0.030921052631578946,6,210,1.2285714285714286,43.0,0.20476190476190476,cassandra,9,5,0.20698254364089774,0.13026819923371646
126,19.26984126984127,2,0.3104161767399781,99,0.031746031746031744,5,206,1.3155339805825244,54.2,0.26310679611650484,cassandra,10,4,0.22495274102079396,0.11764705882352941
96,24.625,3,0.272417958539282,92,0.0375,5,191,1.4293193717277486,54.6,0.2858638743455497,cassandra,11,3,0.21691176470588236,0.1021377672209026
119,22.252100840336134,2,0.2990650020164232,91,0.030622418458908986,0,0,0.0,0.0,0.0,cassandra,12,0,0.0,0.10362694300518134
25,17.6,1,0.26875816993464047,25,0.11333333333333333,1,182,1.0,182.0,1.0,cayenne,0,1,0.0,0.0
51,24.941176470588236,1,0.49450060503412074,51,0.07137254901960784,4,236,1.0042372881355932,59.25,0.2510593220338983,cayenne,1,3,0.10501193317422435,0.136
42,24.285714285714285,1,0.3814814814814815,42,0.0859465737514518,2,87,1.0,43.5,0.5,cayenne,2,2,0.027777777777777776,0.10909090909090909
43,18.325581395348838,1,0.3694547035866286,43,0.07641196013289037,3,554,1.1209386281588447,207.0,0.37364620938628157,cayenne,3,2,0.05084745762711865,0.14685314685314685
37,30.7027027027027,2,0.5356926745420377,35,0.09309309309309309,4,327,1.0061162079510704,82.25,0.2515290519877676,cayenne,4,4,0.11052631578947368,0.16030534351145037
41,27.121951219512194,1,0.32536872706856035,41,0.07804878048780488,4,430,1.0093023255813953,108.5,0.25232558139534883,cayenne,5,4,0.16251638269986893,0.14285714285714285
43,20.093023255813954,2,0.3202745984598594,41,0.07751937984496124,3,280,1.0071428571428571,94.0,0.3357142857142857,cayenne,6,3,0.0824022346368715,0.12686567164179105
44,15.727272727272727,1,0.2802824676752636,44,0.07399577167019028,3,911,1.008781558726674,306.3333333333333,0.33626051957555797,cayenne,7,3,0.10907577019150708,0.10714285714285714
33,15.757575757575758,1,0.2622311855522681,33,0.10037878787878787,3,53,1.0377358490566038,18.333333333333332,0.34591194968553457,cayenne,8,3,0.011293634496919919,0.14634146341463414
0,0.0,0,0.0,0,0.0,1,126,1.0,126.0,1.0,celix,0,0,0.0,0.0
2,4.0,1,0.0,2,1.0,1,79,1.0,79.0,1.0,celix,1,1,0.3853658536585366,0.0
2,6.0,1,0.0,2,1.0,2,75,1.2933333333333332,48.5,0.6466666666666666,celix,2,1,0.03977272727272727,0.5
5,9.6,1,0.3333333333333333,5,0.5,0,0,0.0,0.0,0.0,celix,3,0,0.0,0.16666666666666666
0,0.0,0,0.0,0,0.0,1,2,1.0,2.0,1.0,celix,4,0,0.0,0.0
3,4.0,1,0.0,3,0.6666666666666666,1,90,1.0,90.0,1.0,celix,5,1,0.0,0.0
5,8.8,2,0.0,3,0.3,1,38,1.0,38.0,1.0,celix,6,1,0.2421875,0.2
2,10.0,1,0.0,2,1.0,1,123,1.0,123.0,1.0,celix,7,0,0.12422360248447205,0.0
9,4.888888888888889,2,0.0,6,0.19444444444444445,1,12,1.0,12.0,1.0,celix,8,1,0.05185185185185185,0.0
5,9.6,2,0.0,3,0.3,2,26,1.1538461538461537,15.0,0.5769230769230769,celix,9,1,0.023809523809523808,0.2
2,10.0,1,0.0,2,1.0,1,29,1.0,29.0,1.0,celix,10,1,0.1016949152542373,0.25
6,4.666666666666667,2,0.0,3,0.26666666666666666,1,126,1.0,126.0,1.0,celix,11,1,0.12258064516129032,0.2
3,5.333333333333333,1,1.0,3,1.0,1,60,1.0,60.0,1.0,celix,12,1,0.1774193548387097,0.2857142857142857
7,5.142857142857143,2,0.0,5,0.23809523809523808,2,97,1.0206185567010309,49.5,0.5103092783505154,celix,13,1,0.24528301886792453,0.0
10,10.4,2,0.35333333333333333,8,0.26666666666666666,1,10,1.0,10.0,1.0,celix,14,1,0.06422018348623854,0.058823529411764705
0,0.0,0,0.0,0,0.0,1,2,1.0,2.0,1.0,celix,15,0,0.0,0.0
5,2.4,2,0.0,3,0.3,1,18,1.0,18.0,1.0,celix,16,1,0.0,0.0
10,5.6,2,0.21000000000000002,6,0.2,2,30,1.0333333333333334,15.5,0.5166666666666667,celix,17,2,0.061224489795918366,0.16666666666666666
5,4.0,1,0.3333333333333333,5,0.5,2,37,1.0,18.5,0.5,celix,18,2,0.029411764705882353,0.21428571428571427
6,22.666666666666668,1,0.4777777777777778,6,0.4666666666666667,3,13,1.0,4.333333333333333,0.3333333333333333,celix,19,3,0.02,0.25
7,8.0,1,0.3,7,0.3333333333333333,2,255,1.0627450980392157,135.5,0.5313725490196078,celix,20,1,0.0,0.2857142857142857
4,7.0,1,0.0,4,0.5,1,6,1.0,6.0,1.0,celix,21,1,0.0,0.2
4,13.0,1,0.0,4,0.6666666666666666,2,1,2.0,1.0,1.0,celix,22,2,0.0,0.14285714285714285
4,8.0,1,0.5833333333333333,4,0.6666666666666666,1,78,1.0,78.0,1.0,celix,23,1,0.0,0.125
10,12.8,2,0.0,7,0.17777777777777778,2,51,1.1764705882352942,30.0,0.5882352941176471,celix,24,2,0.21014492753623187,0.16666666666666666
5,12.0,1,0.3333333333333333,5,0.5,0,0,0.0,0.0,0.0,celix,25,0,0.0,0.07692307692307693
7,8.0,1,0.31428571428571433,7,0.42857142857142855,1,5,1.0,5.0,1.0,celix,26,1,0.0,0.07142857142857142
6,12.0,2,0.38888888888888884,4,0.3333333333333333,0,0,0.0,0.0,0.0,celix,27,0,0.0,0.0
2,8.0,1,0.0,2,1.0,2,2,1.0,1.0,0.5,celix,28,2,0.0,0.0
6,11.333333333333334,1,0.5833333333333334,6,0.5333333333333333,2,4,1.0,2.0,0.5,celix,29,2,0.0,0.1111111111111111
5,15.2,1,0.7,5,0.7,2,42,1.0238095238095237,21.5,0.5119047619047619,celix,30,2,0.02127659574468085,0.3333333333333333
8,9.0,1,0.20833333333333331,8,0.2857142857142857,1,2,1.0,2.0,1.0,celix,31,1,0.0,0.06666666666666667
9,5.333333333333333,1,0.0,9,0.2222222222222222,0,0,0.0,0.0,0.0,celix,32,0,0.0,0.0
10,11.2,1,0.5285714285714286,10,0.4,2,50,1.02,25.5,0.51,celix,33,2,0.0,0.07692307692307693
11,12.0,2,0.24891774891774887,9,0.2,2,239,1.0209205020920502,122.0,0.5104602510460251,celix,34,2,0.05423728813559322,0.034482758620689655
5,8.0,1,0.0,5,0.4,1,46,1.0,46.0,1.0,celix,35,1,0.09655172413793103,0.2
5,5.6,1,0.6,5,0.6,2,87,1.0114942528735633,44.0,0.5057471264367817,celix,36,2,0.12686567164179105,0.1
7,9.142857142857142,1,0.5047619047619047,7,0.42857142857142855,2,55,1.0,27.5,0.5,celix,37,2,0.18181818181818182,0.13333333333333333
9,10.222222222222221,1,0.4,9,0.3333333333333333,1,9,1.0,9.0,1.0,celix,38,1,0.0,0.14285714285714285
5,7.2,1,0.3333333333333333,5,0.5,0,0,0.0,0.0,0.0,celix,39,0,0.0,0.23529411764705882
8,7.0,1,0.25416666666666665,8,0.32142857142857145,1,15,1.0,15.0,1.0,celix,40,1,0.0,0.14285714285714285
3,6.666666666666667,1,0.0,3,0.6666666666666666,1,24,1.0,24.0,1.0,celix,41,1,0.0,0.0
6,4.666666666666667,1,0.0,6,0.3333333333333333,3,114,1.1754385964912282,44.666666666666664,0.391812865497076,celix,42,2,0.06329113924050633,0.0
8,6.0,1,0.29166666666666663,8,0.2857142857142857,4,79,1.1265822784810127,22.25,0.28164556962025317,celix,43,3,0.09417040358744394,0.15384615384615385
0,0.0,0,0.0,0,0.0,5,79,1.379746835443038,21.8,0.2759493670886076,chemistry,0,0,0.0,0.0
17,4.9411764705882355,2,0.11344537815126049,14,0.1323529411764706,2,95,1.0842105263157895,51.5,0.5421052631578948,chemistry,1,2,0.10849056603773585,0.0
14,5.714285714285714,2,0.08095238095238096,12,0.15384615384615385,1,109,1.0,109.0,1.0,chemistry,2,1,0.2688679245283019,0.0625
17,18.823529411764707,2,0.12324929971988793,15,0.1323529411764706,2,134,1.007462686567164,67.5,0.503731343283582,chemistry,3,2,0.2827868852459016,0.15625
8,5.0,2,0.0,6,0.21428571428571427,1,11,1.0,11.0,1.0,chemistry,4,1,0.0547945205479452,0.08333333333333333
7,5.714285714285714,2,0.0,4,0.23809523809523808,3,73,1.0684931506849316,26.0,0.3561643835616438,chemistry,5,2,0.11235955056179775,0.09090909090909091
9,10.666666666666666,1,0.455026455026455,9,0.2777777777777778,2,56,1.0,28.0,0.5,chemistry,6,2,0.12686567164179105,0.13333333333333333
11,12.0,2,0.23636363636363636,8,0.23636363636363636,1,50,1.0,50.0,1.0,chemistry,7,1,0.22641509433962265,0.2608695652173913
25,12.64,2,0.2909004329004329,19,0.12666666666666668,3,105,1.2095238095238094,42.333333333333336,0.4031746031746032,chemistry,8,2,0.1977401129943503,0.0784313725490196
24,10.333333333333334,2,0.09074074074074073,21,0.10869565217391304,9,293,1.0614334470989761,34.55555555555556,0.11793704967766401,chemistry,9,4,0.091324200913242,0.08823529411764706
19,12.210526315789474,1,0.3309941520467837,19,0.16374269005847952,1,1,1.0,1.0,1.0,chukwa,0,0,0.0,0.0
16,10.75,2,0.44523809523809527,12,0.16666666666666666,1,22,1.0,22.0,1.0,chukwa,1,1,0.0,0.14583333333333334
20,15.4,2,0.4880555555555556,16,0.1736842105263158,2,15,1.0,7.5,0.5,chukwa,2,1,0.05405405405405406,0.09433962264150944
24,9.5,4,0.19246031746031744,12,0.09420289855072464,3,27,1.0,9.0,0.3333333333333333,chukwa,3,1,0.023809523809523808,0.15254237288135594
24,17.666666666666668,2,0.3598544973544974,15,0.13405797101449277,3,21,1.0952380952380953,7.666666666666667,0.36507936507936506,chukwa,4,1,0.0,0.1111111111111111
12,10.333333333333334,2,0.5444444444444444,8,0.22727272727272727,1,45,1.0,45.0,1.0,chukwa,5,1,0.029411764705882353,0.07692307692307693
9,6.222222222222222,2,0.3333333333333333,6,0.2222222222222222,1,9,1.0,9.0,1.0,chukwa,6,1,0.07407407407407407,0.17391304347826086
7,6.285714285714286,1,0.31428571428571433,7,0.38095238095238093,1,1,1.0,1.0,1.0,chukwa,7,0,0.0,0.0625
8,6.0,2,0.2625,6,0.25,0,0,0.0,0.0,0.0,chukwa,8,0,0.0,0.13333333333333333
4,2.0,2,0.0,2,0.3333333333333333,0,0,0.0,0.0,0.0,chukwa,9,0,0.0,0.1111111111111111
10,9.6,1,0.32333333333333336,10,0.28888888888888886,1,7,1.0,7.0,1.0,chukwa,10,0,0.0,0.06666666666666667
17,16.941176470588236,1,0.07450980392156863,17,0.125,2,8,1.0,4.0,0.5,chukwa,11,1,0.0,0.06666666666666667
15,14.666666666666666,1,0.5074074074074074,15,0.2,1,2,1.0,2.0,1.0,chukwa,12,1,0.2,0.05263157894736842
11,8.0,2,0.18506493506493504,9,0.18181818181818182,1,16,1.0,16.0,1.0,chukwa,13,1,0.05555555555555555,0.12903225806451613
2,12.0,1,0.0,2,1.0,1,2,1.0,2.0,1.0,chukwa,14,1,0.0,0.09090909090909091
8,18.0,1,0.2583333333333333,8,0.2857142857142857,0,0,0.0,0.0,0.0,chukwa,15,0,0.0,0.0
21,20.38095238095238,3,0.2519274376417234,11,0.14761904761904762,1,40,1.0,40.0,1.0,chukwa,16,1,0.0,0.05128205128205128
15,20.533333333333335,2,0.27259259259259255,11,0.17142857142857143,1,60,1.0,60.0,1.0,chukwa,17,1,0.03,0.1836734693877551
22,13.090909090909092,2,0.031313131313131314,13,0.10822510822510822,1,12,1.0,12.0,1.0,chukwa,18,1,0.013888888888888888,0.09302325581395349
11,7.2727272727272725,3,0.2121212121212121,4,0.16363636363636364,0,0,0.0,0.0,0.0,chukwa,19,0,0.0,0.058823529411764705
16,9.5,2,0.0,12,0.125,1,1,1.0,1.0,1.0,chukwa,20,1,0.0,0.08333333333333333
13,5.846153846153846,3,0.0,7,0.1282051282051282,0,0,0.0,0.0,0.0,chukwa,21,0,0.0,0.08
9,14.666666666666666,2,0.0,6,0.19444444444444445,1,2,1.0,2.0,1.0,chukwa,22,1,0.0,0.0
10,11.2,1,0.0,10,0.2,1,1,1.0,1.0,1.0,chukwa,23,1,0.3333333333333333,0.0625
16,8.5,4,0.0625,9,0.10833333333333334,2,6,1.0,3.0,0.5,chukwa,24,1,0.0,0.09090909090909091
7,6.857142857142857,2,0.0,4,0.19047619047619047,2,13,1.0,6.5,0.5,chukwa,25,1,0.05263157894736842,0.0
9,8.444444444444445,3,0.25925925925925924,4,0.19444444444444445,1,4,1.0,4.0,1.0,chukwa,26,0,0.0,0.0
3,4.0,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,chukwa,27,0,0.0,0.0
