project_id,incubation_length,active_devs,num_commits,num_committers,num_files,num_emails,num_senders,num_respondents,skew_c,skew_e,c_percentage,e_percentage,inactive_c,inactive_e,c_nodes,c_edges,c_c_coef,c_mean_degree,c_long_tail,c_triangles,e_nodes,e_edges,e_c_coef,e_mean_degree,e_long_tail,e_triangles,e_bidirected_edges
216,8.166666666666666,321,9605,97,931,3981,262,250,0.04417121753410421,-1.4290814458437349,0.8104112441436752,0.6772167797035921,0.1782608695652174,0.0398406374501992,97,1199,0.8417045757517824,24.721649484536083,34,8681.0,262,878,0.34116061232203415,6.702290076335878,23,1069.0,1255
217,9.4,83,1355,7,391,2915,78,76,0.49507586526215763,0.18558478573832854,0.7586715867158672,0.6706689536878216,0.12,0.04240282685512368,7,11,0.6904761904761905,3.142857142857143,4,6.0,78,277,0.5656050084421047,7.102564102564102,10,332.0,475
218,22.466666666666665,180,13529,19,2663,7212,165,163,0.3588881348930182,-0.130764733764866,0.43757853499889127,0.7997781475318912,0.042899408284023666,0.01914580265095729,18,119,0.8853917687251022,13.222222222222221,16,444.0,169,590,0.49415347333273607,6.982248520710059,7,910.0,937
219,30.3,61,8474,6,1599,6179,55,60,-0.9985649578113912,-0.6182315394524552,0.8320745810715129,0.9114743486000971,0.04524361948955916,0.03542857142857143,6,8,0.6055555555555555,2.6666666666666665,3,3.0,61,124,0.31453164322016774,4.065573770491803,1,65.0,193
220,12.133333333333333,266,3175,68,957,3193,227,220,-0.43413972633886844,-0.7862049828597322,0.6888188976377952,0.7137488255559036,0.3074380165289256,0.0603448275862069,67,533,0.780972799363594,15.91044776119403,26,2505.0,227,609,0.380981178440333,5.365638766519824,9,561.0,999
221,11.166666666666666,148,17847,33,3166,6200,128,123,-0.005589429100708675,-0.4279591998837369,0.4748697260043705,0.7225806451612903,0.03869047619047619,0.011627906976744186,33,331,0.8825179695904156,20.060606060606062,28,2096.0,129,713,0.5384800820416998,11.054263565891473,26,2331.0,1043
222,56.733333333333334,87,31248,21,1977,4117,78,77,0.13944225075294683,0.13670951245965643,0.903289810547875,0.7075540442069468,0.16626650660264106,0.09964830011723329,21,97,0.7300733813338854,9.238095238095237,15,266.0,80,242,0.4688130038919513,6.05,12,243.0,380
223,3.4,157,4416,27,1291,1972,132,133,0.5227362056893742,-0.2848828269268562,0.7993659420289855,0.686105476673428,0.04854368932038835,0.019417475728155338,27,141,0.7999972794090441,10.444444444444445,16,402.0,142,447,0.39212335708979457,6.295774647887324,13,572.0,626
225,9.5,64,14201,10,1196,2777,57,55,1.1421229437511728,0.09322974059949136,0.793606084078586,0.6813107670147641,0.10638297872340426,0.04929577464788732,9,25,0.8029100529100528,5.555555555555555,8,38.0,57,188,0.4667392869191737,6.5964912280701755,13,246.0,318
226,18.766666666666666,65,15268,21,3604,1722,54,52,0.48674500897125794,-0.22376969816279446,0.55901231333508,0.6428571428571429,0.06901840490797546,0.045774647887323945,21,139,0.8185998330956317,13.238095238095237,17,586.0,54,226,0.5896241078200914,8.37037037037037,17,487.0,340
227,13.0,50,13969,12,2092,1021,43,41,-0.7226931633977121,-0.11026434215319872,0.7999140954971723,0.7140058765915769,0.09828009828009827,0.09582309582309582,12,47,0.8544432419432418,7.833333333333333,7,91.0,43,132,0.564295491330375,6.1395348837209305,9,150.0,199
229,16.9,79,8283,19,990,815,69,64,0.40836593963001,-0.5231563646734934,0.5234818302547386,0.7153374233128834,0.07952286282306163,0.099601593625498,19,92,0.863175721767053,9.68421052631579,15,243.0,69,154,0.3026958718034233,4.463768115942029,8,91.0,199
230,30.5,454,4456,12,958,11011,443,442,0.3391439239643948,0.22004309809472564,0.744165170556553,0.7978385251112524,0.0539609644087256,0.015486725663716814,12,63,0.9599326599326599,10.5,10,192.0,445,1324,0.35890762760586886,5.950561797752809,5,1481.0,2254
231,19.533333333333335,59,1544,7,321,1651,54,54,1.2389225849485659,0.9760104420776056,0.5310880829015544,0.7413688673531194,0.3256637168141593,0.1245674740484429,7,17,0.8714285714285716,4.857142857142857,6,19.0,57,161,0.4506433180346225,5.649122807017544,6,158.0,254
232,16.433333333333334,182,31329,45,2009,4987,168,160,0.293918997582076,-0.4768603163899591,0.9522806345558428,0.7531582113495088,0.028513238289205704,0.020161290322580645,45,282,0.8587820030623706,12.533333333333333,18,986.0,168,547,0.46972516928800223,6.511904761904762,11,718.0,839
234,22.433333333333334,102,15696,29,2006,3056,95,92,0.9885795540019982,-0.265980871598376,0.5433868501529052,0.5654450261780105,0.05492730210016155,0.024154589371980676,29,221,0.8255433491447528,15.241379310344827,23,1098.0,95,419,0.5434378770769596,8.821052631578947,21,1035.0,618
235,9.4,71,5815,13,1306,2153,59,60,-0.2731450573462082,-0.3243812010317523,0.47325881341358556,0.7547607988852764,0.0748663101604278,0.08823529411764706,13,53,0.8303585303585302,8.153846153846153,8,105.0,60,179,0.4941443529795015,5.966666666666667,7,158.0,302
236,31.366666666666667,160,77606,75,3494,3266,111,106,0.1653479400200247,0.11683896096745004,0.8884493466999974,0.70789957134109,0.02957906712172924,0.011603375527426161,75,938,0.7645134851924367,25.013333333333332,49,6962.0,111,459,0.4440027974991661,8.27027027027027,22,907.0,696
238,29.866666666666667,456,77980,33,10939,32664,425,417,0.23998322065489744,0.03692335554298215,0.540459092074891,0.867591231937301,0.009122006841505131,0.01,33,367,0.8646228856254652,22.242424242424242,27,2352.0,440,2028,0.5087123645815613,9.218181818181819,16,6304.0,3405
239,31.466666666666665,69,9992,7,531,1304,68,66,0.25376509902792777,-0.22538833705477698,0.8190552441953562,0.6725460122699386,0.1661409043112513,0.1127659574468085,7,14,0.8238095238095238,4.0,3,11.0,68,151,0.35766580113465923,4.4411764705882355,7,108.0,250
240,41.4,142,14815,11,3419,13328,132,134,0.5011273001953402,0.2745015393799063,0.5017887276409045,0.9380252100840336,0.02661290322580645,0.01045016077170418,11,44,0.878138528138528,8.0,9,91.0,136,395,0.4951077154083177,5.8088235294117645,4,538.0,684
241,41.13333333333333,56,21458,21,1090,880,43,41,-0.8005059085861573,-0.1312231135337959,0.9115481405536396,0.759090909090909,0.12110726643598616,0.13636363636363635,21,130,0.8430493961785425,12.380952380952381,17,433.0,43,97,0.3651746842388253,4.511627906976744,5,87.0,151
242,22.833333333333332,118,63595,49,3546,2745,95,90,0.17112216842727546,-0.3385126337036794,0.8164478339492098,0.6459016393442623,0.10687022900763359,0.045655375552282766,49,375,0.7783139952825542,15.306122448979592,31,1885.0,95,325,0.5391263138538469,6.842105263157895,19,465.0,539
243,45.1,126,2711,7,264,2330,120,116,0.13937312601969007,-0.1855269385352819,0.4264109184802656,0.663519313304721,0.042735042735042736,0.047655068078668684,7,13,0.738095238095238,3.7142857142857144,5,11.0,121,380,0.48561117909507995,6.2809917355371905,7,455.0,599
244,61.2,29,10725,8,1667,887,25,24,-1.8449432854831818,-0.9997630269929921,0.48494172494172494,0.5907553551296505,0.2761904761904762,0.2696132596685083,8,16,0.7,4.0,6,14.0,26,72,0.4492449543920131,5.538461538461538,10,66.0,115
246,15.433333333333334,68,1068,5,220,3375,63,63,-0.438440276762628,-0.2529914576228049,0.6292134831460674,0.8648888888888889,0.14573991031390135,0.035555555555555556,5,7,0.8,2.8,2,3.0,63,158,0.42495043765903845,5.015873015873016,5,112.0,274
247,9.866666666666667,291,14649,13,2497,10365,279,285,0.10134082855982678,-0.2364839816166095,0.44139531708649055,0.8400385914134105,0.015267175572519083,0.061855670103092786,13,74,0.9627039627039627,11.384615384615385,12,248.0,288,1068,0.6016673438496376,7.416666666666667,8,1888.0,1833
248,43.4,136,5237,11,1681,4797,125,127,1.978618962255068,1.5888122293210647,0.5688371204888295,0.7654784240150094,0.17189952904238617,0.07751937984496124,10,45,1.0,9.0,0,120.0,131,394,0.4443100334314899,6.015267175572519,13,542.0,677
250,40.8,110,3298,7,662,3275,104,103,0.09908417230882398,0.17406073962313484,0.7107337780473014,0.846412213740458,0.08914386584289496,0.05628058727569331,7,17,0.8714285714285716,4.857142857142857,6,19.0,109,237,0.4253145270142132,4.348623853211009,3,135.0,371
252,17.066666666666666,456,4359,14,702,12506,454,444,-0.48962419610993885,-0.5171221005171455,0.7490250057352604,0.7777067007836238,0.1007905138339921,0.021484375,14,66,0.8951627737342023,9.428571428571429,12,176.0,454,1629,0.40192309502331547,7.176211453744493,9,2681.0,2713
253,26.566666666666666,49,523,3,269,351,49,47,-2.407840226080852,0.5827891855319242,0.8030592734225621,0.603988603988604,0.5643564356435643,0.32045779685264664,3,3,1.0,2.0,0,1.0,49,84,0.3058449706244307,3.4285714285714284,3,24.0,132
254,9.4,9,565,2,437,91,7,7,4.692141868691898,1.730235774286155,0.9805309734513274,0.31868131868131866,0.5133333333333333,0.5521235521235521,2,1,0.0,1.0,0,0.0,7,14,0.42857142857142855,4.0,5,5.0,21
256,22.433333333333334,57,34952,15,648,3657,53,51,0.06443620110071793,0.05381202716771747,0.5483806363012131,0.7003007929997266,0.09130434782608696,0.11027190332326284,15,66,0.8652140452140452,8.8,6,143.0,53,166,0.5199916071532151,6.264150943396227,15,223.0,266
257,14.533333333333333,36,527,4,122,693,35,33,-0.04115528005284454,1.419624088118611,0.8178368121442126,0.5945165945165946,0.7058823529411765,0.31490384615384615,4,4,0.5833333333333334,2.0,3,1.0,36,98,0.3513368941000519,5.444444444444445,11,105.0,157
259,42.333333333333336,57,1716,5,614,944,52,52,-0.7081559922650863,0.7414843820933541,0.38752913752913754,0.5646186440677966,0.6193058568329718,0.1426319936958235,5,10,1.0,4.0,0,10.0,53,169,0.47112350040675294,6.377358490566038,15,187.0,251
260,59.8,66,21309,17,2316,3245,55,53,0.6170891234526554,0.04786759951334,0.820451452437937,0.8751926040061633,0.14161656646626586,0.17531003382187146,17,84,0.8036943448708155,9.882352941176471,15,230.0,56,132,0.4316764664646208,4.714285714285714,3,101.0,195
261,21.3,25,1104,4,626,260,21,23,0.25391104116398183,-0.5322725227356199,0.7436594202898551,0.48846153846153845,0.7468354430379747,0.2981878088962109,4,6,1.0,3.0,0,4.0,23,55,0.33527414614371137,4.782608695652174,10,50.0,90
263,6.466666666666667,20,92,3,36,223,18,18,1.5761714750978284,1.9295119276545647,0.5108695652173914,0.5739910313901345,0.6923076923076923,0.4857142857142857,3,3,1.0,2.0,0,1.0,18,35,0.4687950937950938,3.888888888888889,6,20.0,51
264,11.533333333333333,35,29970,13,7295,1021,26,28,-0.5472869685399597,-0.02910903011915421,0.9282615949282615,0.7238001958863859,0.1890909090909091,0.23170731707317074,13,36,0.7639305139305139,5.538461538461538,10,47.0,28,78,0.5787566693344004,5.571428571428571,8,61.0,113
267,85.96666666666667,79,2126,10,561,1600,72,72,0.4354901307708927,0.7875221975512492,0.409689557855127,0.6875,0.4575674618693782,0.2984783456886461,10,34,0.8960317460317458,6.8,9,61.0,74,201,0.44147976438998116,5.4324324324324325,9,178.0,327
268,30.833333333333332,58,9355,12,2146,2469,53,50,0.1924837085866501,0.7153775914570706,0.7291288081239978,0.711624139327663,0.21321961620469082,0.15444444444444444,11,35,0.8326118326118326,6.363636363636363,10,52.0,53,158,0.4990342025843516,5.962264150943396,18,154.0,246
269,28.166666666666668,44,1013,17,203,532,35,33,-0.30324566554434346,1.0657589204236693,0.6495557749259625,0.7105263157894737,0.5158536585365854,0.2602905569007264,16,72,0.7665920884670886,9.0,14,173.0,35,74,0.4251473922902494,4.228571428571429,4,47.0,107
270,34.13333333333333,70,3213,5,663,1752,66,68,0.3204867458471496,0.13835599653695657,0.9175225645813881,0.656392694063927,0.15568862275449102,0.08800880088008801,5,8,0.8666666666666666,3.2,4,5.0,69,179,0.4007605980368256,5.188405797101449,5,142.0,287
271,25.1,25,946,6,241,454,23,24,0.10200683660171432,0.6556636314611121,0.4513742071881607,0.5638766519823789,0.3699825479930192,0.25267379679144386,6,12,0.9,4.0,5,11.0,24,63,0.5426924683503631,5.25,7,65.0,102
272,23.166666666666668,44,1142,4,699,254,40,42,1.4943502427678728,-0.4948440191878422,0.6068301225919439,0.4645669291338583,0.6020408163265306,0.3322884012539185,4,6,1.0,3.0,0,4.0,42,84,0.37668380044156435,4.0,8,58.0,140
273,27.6,35,846,3,189,586,32,31,1.052553129846284,1.2998378380576523,0.7198581560283688,0.6023890784982935,0.5590682196339434,0.4204993429697766,3,3,1.0,2.0,0,1.0,32,63,0.32875417710944027,3.9375,6,34.0,105
276,42.7,22,1899,6,431,374,16,20,1.2628472970388374,0.19562181185262584,0.5660874144286466,0.45187165775401067,0.3468085106382979,0.28041901692183724,6,9,0.6777777777777777,3.0,4,5.0,20,50,0.5157556332556332,5.0,9,39.0,70
277,25.233333333333334,50,452,9,131,497,44,41,1.56704724880043,0.5265632044555408,0.4092920353982301,0.4909456740442656,0.3888888888888889,0.26880222841225626,8,15,0.7392857142857143,3.75,5,12.0,45,97,0.24075985742652414,4.311111111111111,5,46.0,145
279,4.966666666666667,4,0,0,0,9,4,4,0,0.5530736896474578,0,0.4444444444444444,1,0.7407407407407407,0,0,0,0,0,0,4,3,0.0,1.5,1,0.0,6
280,50.1,32,887,2,307,482,31,29,0.8045791346008379,1.5047544240663808,0.5479143179255919,0.6473029045643154,0.5495915985997666,0.31617161716171616,2,1,0.0,1.0,0,0.0,31,69,0.3625734164633595,4.451612903225806,8,54.0,106
281,45.46666666666667,25,4373,3,941,394,22,19,-0.0047621187791207,1.4174126004448329,0.6368625657443403,0.6624365482233503,0.15076923076923077,0.29902329075882794,3,3,1.0,2.0,0,1.0,22,49,0.48809687786960515,4.454545454545454,7,28.0,74
283,42.13333333333333,31,3232,3,334,256,28,28,1.4939134870824118,0.7022542185031826,0.9987623762376238,0.3828125,0.6222403924775143,0.46511627906976744,2,1,0.0,1.0,0,0.0,29,71,0.21146688560481666,4.896551724137931,13,41.0,103
285,53.96666666666667,34,1585,4,303,410,33,32,1.2344790356868165,0.7826522782609647,0.9205047318611987,0.6414634146341464,0.1766712141882674,0.14766355140186915,4,4,0.5833333333333333,2.0,3,1.0,34,64,0.3694085326438267,3.764705882352941,4,29.0,96
286,24.233333333333334,56,4614,3,793,951,53,52,0.9980750524112008,-0.055820593256951725,0.8797139141742523,0.7676130389064143,0.16051136363636365,0.09749303621169916,3,3,1.0,2.0,0,1.0,54,126,0.45101575504692043,4.666666666666667,4,99.0,190
287,54.666666666666664,102,6219,7,1250,2883,95,98,1.2525586045780266,1.1320230359785124,0.5280591735005628,0.8217134928893514,0.2577962577962578,0.08945095619987661,7,20,0.9523809523809524,5.714285714285714,5,30.0,101,228,0.3998990749528846,4.514851485148514,2,133.0,364
288,89.16666666666667,106,2703,9,987,2210,98,96,3.2191812166257217,1.4287648190026816,0.510173880873104,0.790497737556561,0.2838184931506849,0.11223723723723723,9,24,0.7465608465608465,5.333333333333333,8,32.0,101,259,0.38647061830212165,5.128712871287129,6,251.0,415
289,38.1,44,2402,6,1182,977,38,39,-0.2788685497518362,1.8951280845537277,0.6956702747710242,0.6642784032753326,0.5594405594405595,0.21534195933456562,6,15,1.0,5.0,0,20.0,40,98,0.3870841087017558,4.9,5,73.0,170
290,19.466666666666665,33,3224,8,747,454,29,26,1.872849784637941,-0.76137683086775,0.5046526054590571,0.5330396475770925,0.6486486486486487,0.26104417670682734,8,25,0.9285714285714285,6.25,7,41.0,29,74,0.4068117874913007,5.103448275862069,11,76.0,110
291,53.1,58,1265,7,300,1733,51,50,0.051356674461659466,0.31519505750611304,0.5865612648221344,0.7409117137911136,0.2414021164021164,0.1685823754789272,7,18,0.9142857142857143,5.142857142857143,6,23.0,51,135,0.5157231213695005,5.294117647058823,4,99.0,208
292,10.133333333333333,35,17685,7,416,1809,32,32,1.0471191343662207,2.429628600856865,0.9671472999717274,0.531232725262576,0.1746031746031746,0.3044982698961938,7,16,0.8761904761904763,4.571428571428571,6,17.0,33,115,0.6188130171524485,6.96969696969697,14,129.0,183
293,8.666666666666666,19,823,2,231,191,18,18,1.216378677058618,0.7763202464773488,0.7776427703523694,0.6020942408376964,0.5759493670886076,0.2073170731707317,2,1,0.0,1.0,0,0.0,18,28,0.20356125356125354,3.111111111111111,4,5.0,38
294,32.53333333333333,69,51266,35,1888,3592,55,55,1.4451965416945673,0.7991843154581671,0.6872586119455389,0.7630846325167038,0.19144385026737967,0.10173160173160173,35,417,0.902368036835256,23.82857142857143,30,3086.0,55,176,0.5525761957340904,6.4,21,205.0,301
295,29.766666666666666,3,0,0,0,6,3,4,0,-0.470956003822033,0,0.3333333333333333,1,0.9798994974874372,0,0,0,0,0,0,4,4,0.5833333333333333,2.0,3,1.0,4
296,38.2,73,1674,24,301,1105,60,54,2.6981001486704637,0.5765464652553495,0.8596176821983273,0.6515837104072398,0.1916583912611718,0.14585152838427948,24,95,0.7989487242776715,7.916666666666667,11,183.0,60,168,0.4071743158557176,5.6,11,201.0,245
297,33.233333333333334,81,5491,11,634,1470,76,73,0.12296759774082484,1.0966003012874732,0.8082316517938445,0.8068027210884354,0.2174496644295302,0.19734151329243355,11,33,0.7617604617604617,6.0,9,49.0,77,176,0.40116010054407814,4.571428571428571,6,129.0,264
298,45.233333333333334,26,9415,6,1061,681,21,23,2.7275791725027516,0.9618920648134494,0.7839617631439193,0.801762114537445,0.26701183431952663,0.16789940828402367,6,8,0.6333333333333333,2.6666666666666665,2,3.0,23,50,0.49924127487056547,4.3478260869565215,5,43.0,79
299,49.53333333333333,106,16313,13,1370,2617,100,98,1.6246240374729504,1.1212687029412896,0.6852203763869307,0.7649980894153611,0.18578465869106264,0.055967633175994604,13,65,0.9121656121656119,10.0,12,183.0,100,285,0.5112909715165376,5.7,7,313.0,462
301,31.933333333333334,60,2578,5,636,2747,56,57,0.8418378146525913,1.3419254631384223,0.3750969743987587,0.5627957772115034,0.155668358714044,0.2807991120976693,5,7,0.7,2.8,4,4.0,57,267,0.5212330193599544,9.368421052631579,19,488.0,430
302,49.63333333333333,27,1861,3,135,191,24,24,-1.0611264349609644,-10.579040571635778,0.7152068780225685,0.6596858638743456,0.12256669069935111,0.9258002560819463,3,3,1.0,2.0,0,1.0,26,42,0.2074762843993613,3.230769230769231,5,7.0,62
303,8.5,12,641,2,300,71,10,10,-0.08535504051383926,0.5348160892178289,0.9656786271450858,0.5211267605633803,0.8583690987124464,0.5641025641025641,2,1,0.0,1.0,0,0.0,10,16,0.5245238095238095,3.2,2,5.0,26
305,0.0,11,608,1,465,183,10,10,4.998006148492308,0.5481872236042391,1.0,0.26229508196721313,0.6,0.08333333333333333,0,0,0,0,0,0,10,29,0.690952380952381,5.8,8,30.0,49
306,86.63333333333334,418,4974,17,1372,9495,410,388,-0.25926847150416094,0.9639276202180466,0.5609167671893848,0.8046340179041601,0.19051838723969872,0.0598159509202454,17,79,0.8561396120219651,9.294117647058824,13,214.0,411,1500,0.42445005463994306,7.299270072992701,8,3077.0,2065
308,37.7,53,5978,6,1201,2614,47,46,0.7109616475185135,1.119603526768319,0.43626630980260955,0.712318286151492,0.09647779479326186,0.16198979591836735,6,13,0.9,4.333333333333333,5,13.0,49,140,0.40550895180325897,5.714285714285714,12,164.0,225
310,22.833333333333332,78,5159,11,1671,2585,68,69,0.21111607801977902,0.31783783528836235,0.5258771079666602,0.5705996131528046,0.1510673234811166,0.10030864197530864,11,39,0.8671717171717173,7.090909090909091,9,71.0,69,269,0.41597102822241017,7.797101449275362,21,446.0,453
311,23.333333333333332,68,13159,7,5353,1039,61,57,3.757058140013498,0.9360501040168042,0.472984269321377,0.6843118383060636,0.32748538011695905,0.17453505007153075,7,16,0.8761904761904763,4.571428571428571,6,17.0,61,197,0.4550530910352301,6.459016393442623,13,286.0,297
312,9.8,42,82,3,30,1171,42,41,-0.6828698584994245,-0.5526429922839956,0.524390243902439,0.7805294619982921,0.4956521739130435,0.14186851211072665,0,0,0,0,0,0,42,117,0.3667989212939952,5.571428571428571,10,151.0,164
49,29.533333333333335,129,5486,7,1028,3174,124,126,0.09184855433948413,-0.13495332509341149,0.8869850528618302,0.8027725267800883,0.07390817469204927,0.050997782705099776,7,18,0.9142857142857143,5.142857142857143,6,23.0,129,310,0.37265812664115416,4.8062015503875966,5,237.0,489
50,6.366666666666666,69,6575,8,1338,3079,67,64,0.9255179564108048,0.128090048250345,0.3934600760456274,0.7914907437479701,0.05084745762711865,0.04081632653061224,8,20,0.7773809523809525,5.0,7,26.0,67,198,0.4707373937694111,5.91044776119403,11,265.0,332
51,32.36666666666667,213,5064,21,950,3659,204,196,-0.5409936122196887,-0.049730963747807895,0.6648894154818326,0.684339983602077,0.47757009345794393,0.5314656922452294,20,59,0.7615079365079365,5.9,16,100.0,204,560,0.4121716680901605,5.490196078431373,20,553.0,858
52,14.4,340,36410,15,4613,5068,333,328,0.15508516982138676,-0.20081721077433576,0.7794287283713266,0.7805840568271507,0.01569506726457399,0.04090909090909091,15,61,0.8293887593887594,8.133333333333333,10,120.0,334,719,0.2936549442828004,4.3053892215568865,3,429.0,1232
53,16.766666666666666,70,9298,11,2024,4815,66,62,0.40291501313066896,0.09551574386011134,0.5347386534738654,0.7752855659397715,0.06986027944111776,0.05357142857142857,11,41,0.8660894660894661,7.454545454545454,10,80.0,67,245,0.5390040746032364,7.313432835820896,8,394.0,377
54,33.1,548,8773,67,1240,6536,506,475,-0.3763988356512086,-0.018341242713248693,0.7798928530719252,0.708843329253366,0.09850107066381156,0.012219959266802444,67,941,0.8560228094645012,28.08955223880597,45,7809.0,506,1858,0.3269142863815963,7.3438735177865615,15,3226.0,2365
55,21.066666666666666,78,29519,22,796,2297,67,66,0.07707737480449195,-1.5905550418331542,0.7781767675056743,0.825859817152808,0.0297723292469352,0.06003159557661927,22,154,0.8272100542294744,14.0,21,622.0,67,177,0.42333818238845244,5.2835820895522385,6,172.0,284
56,27.1,120,23983,40,3478,4490,94,91,-0.5759404351719821,0.7725218210080754,0.5949214026602176,0.7710467706013363,0.2225,0.17676767676767677,40,490,0.8654445723018309,24.5,37,3449.0,94,268,0.3795349669824968,5.702127659574468,10,259.0,431
57,32.766666666666666,62,1010,6,290,1464,60,56,0.002969996920706212,-0.3911170611888937,0.37524752475247525,0.7363387978142076,0.2190082644628099,0.06269270298047276,6,15,1.0,5.0,0,20.0,60,155,0.4004952958261781,5.166666666666667,10,154.0,242
58,11.066666666666666,51,4350,4,846,2197,51,49,-1.0899581193885148,-0.04905781398766689,0.4928735632183908,0.8060992262175695,0.25,0.07317073170731707,4,6,1.0,3.0,0,4.0,51,140,0.368691386114442,5.490196078431373,14,171.0,227
59,8.233333333333333,159,6677,51,1622,8090,135,133,0.3045925380304336,0.03805268615299557,0.586490939044481,0.5555006180469716,0.028985507246376812,0.011904761904761904,46,340,0.8023456814584212,14.782608695652174,26,1413.0,136,848,0.5228245294498869,12.470588235294118,46,2925.0,1260
61,14.966666666666667,119,5850,27,1424,6104,98,102,0.04815330509846313,0.28959748666292984,0.44,0.6903669724770642,0.0525164113785558,0.021929824561403508,27,195,0.8190800973144192,14.444444444444445,22,914.0,103,496,0.4600620713536845,9.631067961165048,25,1258.0,814
62,13.9,73,40905,25,12476,3182,62,60,-0.16085193068899917,0.5728309133104149,0.8289940105121624,0.6222501571338781,0.13133208255159476,0.05,25,215,0.8825040514144029,17.2,23,1076.0,62,325,0.5315471763110539,10.483870967741936,25,800.0,490
63,25.933333333333334,139,11640,33,1842,5048,119,118,-0.37094992496755885,-0.7263672968472313,0.652405498281787,0.7814976228209192,0.06305170239596469,0.04084321475625823,33,302,0.845498440486807,18.303030303030305,26,1559.0,119,394,0.35331052902030463,6.621848739495798,14,547.0,597
64,17.766666666666666,114,9851,18,1438,2616,108,102,0.4282513501814597,-0.18937042800059897,0.43985382194701045,0.7958715596330275,0.033932135728542916,0.035269709543568464,18,128,0.9159864373099668,14.222222222222221,16,532.0,108,337,0.4020047326773358,6.2407407407407405,9,510.0,502
65,10.8,246,20913,63,2182,8584,225,219,-0.0512466676864802,-0.3643686057730722,0.7836752259360207,0.7928704566635602,0.03115264797507788,0.00911854103343465,63,646,0.822907206891771,20.50793650793651,30,3554.0,225,704,0.33849432365676135,6.257777777777778,13,1225.0,991
66,23.866666666666667,45,2605,9,498,1506,39,40,1.0452646267073267,1.205042083826167,0.3976967370441459,0.5371845949535192,0.1703056768558952,0.16595744680851063,9,33,0.9404761904761906,7.333333333333333,8,66.0,40,138,0.5675752311414077,6.9,12,209.0,213
67,14.1,119,18428,13,3396,6701,115,118,1.4104760886495151,-0.7649959602992029,0.5344041675710874,0.6448291299805999,0.04,0.03865979381443299,13,51,0.8380952380952381,7.846153846153846,9,99.0,118,619,0.5122054929462079,10.491525423728813,20,1425.0,1114
68,15.233333333333333,133,3101,9,478,6465,127,126,0.5509240040959297,0.10029203692375198,0.6336665591744598,0.7607115235885538,0.06880733944954129,0.035555555555555556,7,14,0.8666666666666666,4.0,5,12.0,128,463,0.4298213221472135,7.234375,6,610.0,787
69,15.1,55,2848,10,378,2600,49,49,-0.45664283220859375,-0.839057908126155,0.5179073033707865,0.6284615384615385,0.09433962264150944,0.03777777777777778,10,37,0.9111111111111112,7.4,8,72.0,52,203,0.5706797383245396,7.8076923076923075,17,370.0,292
70,18.866666666666667,161,39755,47,3819,13071,144,142,-0.22425710144875088,-0.029130799357383587,0.6705571626210539,0.8208247264937648,0.023090586145648313,0.012195121951219513,46,503,0.8437474058864375,21.869565217391305,34,3077.0,144,580,0.5337007747882474,8.055555555555555,24,1084.0,981
71,16.0,86,1828,5,159,2358,83,85,0.3867100824899498,-0.1099020695703928,0.725382932166302,0.8053435114503816,0.13347457627118645,0.06783369803063458,5,8,0.8666666666666666,3.2,4,5.0,85,220,0.4658706613518041,5.176470588235294,6,172.0,372
72,17.366666666666667,113,8197,8,1688,1759,109,105,0.7444455337731032,-0.18424294468705507,0.5445894839575455,0.710062535531552,0.052525252525252523,0.06297709923664122,7,21,1.0,6.0,0,35.0,109,300,0.41459819189824915,5.504587155963303,3,265.0,400
73,10.7,192,14368,47,2569,3496,173,169,-0.6540802821688912,0.5815559512840773,0.9070155902004454,0.7296910755148741,0.05714285714285714,0.02912621359223301,47,412,0.8505662103902857,17.53191489361702,26,2268.0,173,509,0.3212830183315975,5.884393063583815,16,515.0,820
74,13.733333333333333,210,7270,9,650,10969,202,202,0.053039997303653955,-0.01891359562915997,0.7735900962861073,0.8575075211960981,0.052486187845303865,0.043010752688172046,9,31,0.91005291005291,6.888888888888889,8,56.0,202,711,0.43995549288074903,7.03960396039604,4,1033.0,1207
75,9.533333333333333,51,10649,6,3176,1377,45,44,0.5074736854620413,0.2372670323594422,0.8322847215701005,0.6746550472040668,0.06967213114754098,0.05017921146953405,6,10,0.6944444444444445,3.3333333333333335,5,7.0,47,129,0.4523375225502886,5.48936170212766,9,136.0,211
76,45.06666666666667,54,3845,7,584,902,48,46,0.012008044182711208,-0.0490515441290999,0.8681404421326397,0.7028824833702882,0.12791572610985705,0.09386828160484481,7,8,0.39999999999999997,2.2857142857142856,2,2.0,49,111,0.43386444278708164,4.530612244897959,3,71.0,157
77,9.733333333333333,69,2810,12,856,1165,57,55,-0.27378708252909767,-0.46392124753603364,0.80711743772242,0.5476394849785408,0.11295681063122924,0.0728476821192053,12,24,0.6535714285714286,4.0,6,18.0,57,170,0.3414540727560118,5.964912280701754,5,118.0,263
78,39.03333333333333,86,610,4,370,1689,83,81,0.4729128893945717,0.33743062217966124,0.8590163934426229,0.7235050325636472,0.2934027777777778,0.16271186440677965,4,4,0.5833333333333333,2.0,3,1.0,83,203,0.4055113137132141,4.891566265060241,5,123.0,302
79,39.36666666666667,95,4065,9,1139,6836,91,88,0.7105694886139619,0.6211857519612358,0.4961869618696187,0.8039789350497367,0.13459879206212252,0.06127659574468085,9,22,0.7777777777777778,4.888888888888889,7,35.0,93,340,0.48468125372628285,7.311827956989247,17,550.0,551
