s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap,stars,forks,pull_requests,pScore,popular
73,40.21917808219178,2,0.4156752002164371,59,0.0559360730593607,4,200,1.155,57.75,0.28875,openmeetings,5,3,0.2267573696145124,0.1155913978494623,647,263,30,1810,0
69,27.47826086956522,2,0.2859871396955795,57,0.0524296675191815,3,83,1.0481927710843373,29.0,0.3493975903614458,openmeetings,6,3,0.0754716981132075,0.1592592592592592,647,263,30,1810,0
84,27.333333333333332,2,0.3569171384800216,69,0.0458978772231784,5,255,1.2156862745098038,62.0,0.2431372549019607,openmeetings,7,3,0.1158690176322418,0.1484098939929328,647,263,30,1810,0
89,32.89887640449438,2,0.354984416332731,86,0.0464759959141981,6,195,1.2256410256410255,39.833333333333336,0.2042735042735042,openmeetings,8,4,0.174863387978142,0.1257309941520467,647,263,30,1810,0
61,27.60655737704918,2,0.3772609225839697,55,0.0595628415300546,3,218,1.3073394495412844,95.0,0.4357798165137614,openmeetings,9,1,0.0782442748091603,0.1374570446735395,647,263,30,1810,0
64,20.3125,2,0.1599391830595874,59,0.0431547619047619,3,190,1.326315789473684,84.0,0.4421052631578947,openmeetings,10,1,0.2122905027932961,0.1071428571428571,647,263,30,1810,0
47,10.72340425531915,2,0.1607971502840088,43,0.0619796484736355,2,62,1.1451612903225807,35.5,0.5725806451612904,openmeetings,11,1,0.1145510835913312,0.0779220779220779,647,263,30,1810,0
59,17.559322033898304,5,0.2472108316176112,50,0.0502630040911747,3,133,1.1578947368421053,51.333333333333336,0.3859649122807017,openmeetings,12,2,0.1244444444444444,0.0588235294117647,647,263,30,1810,0
29,30.06896551724138,1,0.442325641690433,29,0.1453201970443349,6,161,1.15527950310559,31.0,0.1925465838509316,opennlp,0,4,0.0,0.0,1482,461,30,2843,1
31,19.870967741935484,1,0.4502323746805919,31,0.1053763440860215,3,101,1.0198019801980198,34.333333333333336,0.3399339933993399,opennlp,1,3,0.1626297577854671,0.1296296296296296,1482,461,30,2843,1
18,12.444444444444445,2,0.2165242165242165,16,0.1372549019607843,2,13,1.0,6.5,0.5,opennlp,2,2,0.0086206896551724,0.1428571428571428,1482,461,30,2843,1
17,16.0,2,0.2392156862745098,15,0.1323529411764706,2,14,1.0,7.0,0.5,opennlp,3,2,0.0,0.1794871794871795,1482,461,30,2843,1
21,19.428571428571427,2,0.4156874871160585,16,0.1380952380952381,2,7,1.1428571428571428,4.0,0.5714285714285714,opennlp,4,2,0.0,0.1276595744680851,1482,461,30,2843,1
25,14.88,2,0.2256363636363636,19,0.1066666666666666,3,229,1.0131004366812226,77.33333333333333,0.3377001455604075,opennlp,5,2,0.0,0.1967213114754098,1482,461,30,2843,1
24,29.833333333333332,3,0.4478535353535353,18,0.1376811594202898,3,20,1.05,7.0,0.35,opennlp,6,2,0.0158102766798418,0.1714285714285714,1482,461,30,2843,1
23,23.304347826086957,2,0.2113871635610766,17,0.1067193675889328,2,107,1.0467289719626167,56.0,0.5233644859813084,opennlp,7,1,0.0601503759398496,0.123076923076923,1482,461,30,2843,1
24,25.0,1,0.167755991285403,24,0.0978260869565217,3,205,1.2048780487804878,82.33333333333333,0.4016260162601626,opennlp,8,2,0.1142061281337047,0.1481481481481481,1482,461,30,2843,1
24,13.333333333333334,3,0.1449074074074074,15,0.0905797101449275,3,57,1.0,19.0,0.3333333333333333,opennlp,9,2,0.069078947368421,0.1153846153846153,1482,461,30,2843,1
47,10.72340425531915,5,0.0945626477541371,22,0.0499537465309898,3,55,1.0,18.333333333333332,0.3333333333333333,opennlp,10,2,0.1339285714285714,0.0886075949367088,1482,461,30,2843,1
58,23.58620689655172,2,0.1852589938796835,30,0.0496067755595886,2,339,1.0029498525073746,170.0,0.5014749262536873,opennlp,11,2,0.040506329113924,0.1102941176470588,1482,461,30,2843,1
40,10.6,5,0.1318353174603174,26,0.0576923076923076,3,142,1.0,47.333333333333336,0.3333333333333333,opennlp,12,3,0.0767634854771784,0.1338582677165354,1482,461,30,2843,1
34,12.352941176470589,3,0.1897313470842882,25,0.0837789661319073,4,56,1.0,14.0,0.25,opennlp,13,4,0.005050505050505,0.1521739130434782,1482,461,30,2843,1
98,49.59183673469388,1,0.4326588449876942,98,0.0986745213549337,18,39,3.2051282051282053,6.944444444444445,0.178062678062678,openoffice,0,16,0.0,0.0,1005,325,30,2230,1
108,39.51851851851852,1,0.3742961165254942,108,0.0796123226029768,21,33,2.8484848484848486,4.476190476190476,0.1356421356421356,openoffice,1,14,0.2237442922374429,0.1506996770721205,1005,325,30,2230,1
97,68.0,1,0.4846308555292619,97,0.1015893470790378,18,1191,1.1343408900083962,75.05555555555556,0.0630189383337997,openoffice,2,11,0.0256055363321799,0.1564844587352626,1005,325,30,2230,1
123,54.40650406504065,1,0.4748252246316423,123,0.0702385712381714,11,628,1.1369426751592355,64.9090909090909,0.1033584250144759,openoffice,3,9,0.0397094430992736,0.156,1005,325,30,2230,1
122,48.75409836065574,1,0.3828912989633264,122,0.062186695569706,14,772,1.0660621761658031,58.785714285714285,0.0761472982975573,openoffice,4,8,0.0084580351333767,0.1460446247464503,1005,325,30,2230,1
156,41.48717948717949,1,0.3574379516184381,156,0.0452440033085194,34,6164,1.0249837767683323,185.8235294117647,0.0301465816696568,openoffice,5,12,0.0030808010082621,0.1411530815109344,1005,325,30,2230,1
159,32.60377358490566,1,0.3343177220602292,159,0.0384523525197038,18,952,1.1460084033613445,60.611111111111114,0.0636671335200746,openoffice,6,12,0.0074234039681468,0.1485436893203883,1005,325,30,2230,1
197,26.01015228426396,4,0.2796264430947078,191,0.0255879001346731,21,1414,1.2927864214992928,87.04761904761905,0.0615612581666329,openoffice,7,13,0.0253511476533059,0.1412487205731832,1005,325,30,2230,1
175,22.697142857142858,3,0.3130646830420656,170,0.0287684729064039,18,346,1.3757225433526012,26.444444444444443,0.0764290301862556,openoffice,8,12,0.0325520833333333,0.1298283261802575,1005,325,30,2230,1
312,26.94871794871795,4,0.2638568653138474,306,0.0177673344875917,18,402,1.0597014925373134,23.666666666666668,0.0588723051409618,openoffice,9,13,0.0554323725055432,0.1084615384615384,1005,325,30,2230,1
241,26.107883817427386,4,0.2493954507627604,233,0.0212655601659751,19,304,1.1414473684210529,18.26315789473684,0.0600761772853185,openoffice,10,14,0.0284605433376455,0.1225457007447528,1005,325,30,2230,1
357,31.025210084033613,4,0.2681442809630266,351,0.0188052749189563,28,425,1.2164705882352942,18.464285714285715,0.0434453781512605,openoffice,11,16,0.068287037037037,0.0972375690607734,1005,325,30,2230,1
322,23.652173913043477,6,0.1900069098825534,311,0.0178595615409918,26,472,1.1165254237288136,20.26923076923077,0.0429432855280312,openoffice,12,13,0.0660919540229885,0.1052880075542965,1005,325,30,2230,1
289,21.82698961937716,7,0.2271988340863904,276,0.0178296808919646,27,563,1.0799289520426287,22.51851851851852,0.0399973685941714,openoffice,13,15,0.0405286343612334,0.1105105105105105,1005,325,30,2230,1
292,22.84931506849315,4,0.2278249025529174,283,0.0165937014545968,33,421,1.173396674584323,14.969696969696969,0.0355574749874037,openoffice,14,18,0.0753176043557168,0.1147201105736005,1005,325,30,2230,1
252,21.73015873015873,4,0.2412014468980202,244,0.02109024220578,29,467,1.1670235546038543,18.79310344827586,0.0402421915380639,openoffice,15,14,0.1280076997112608,0.0940233236151603,1005,325,30,2230,1
2,2.0,1,0.0,2,1.0,1,53,1.0,53.0,1.0,openwebbeans,0,1,0.0,0.0,68,61,30,1029,0
7,13.714285714285714,2,0.3809523809523809,5,0.3333333333333333,1,122,1.0,122.0,1.0,openwebbeans,1,1,0.0457142857142857,0.125,68,61,30,1029,0
8,71.5,1,0.5083333333333333,8,0.3928571428571428,3,356,1.0702247191011236,127.0,0.3567415730337078,openwebbeans,2,3,0.1809145129224652,0.2222222222222222,68,61,30,1029,0
10,25.2,1,0.4966666666666667,10,0.3777777777777777,2,104,1.1634615384615383,60.5,0.5817307692307693,openwebbeans,3,2,0.1235059760956175,0.3214285714285714,68,61,30,1029,0
13,10.461538461538462,2,0.2512820512820513,9,0.1923076923076923,2,201,1.034825870646766,104.0,0.5174129353233831,openwebbeans,4,2,0.1489361702127659,0.15625,68,61,30,1029,0
10,24.8,2,0.38,8,0.3111111111111111,2,95,1.1473684210526316,54.5,0.5736842105263158,openwebbeans,5,2,0.0694006309148265,0.2758620689655172,68,61,30,1029,0
9,16.88888888888889,2,0.5444444444444445,7,0.3055555555555556,2,86,1.0,43.0,0.5,openwebbeans,6,2,0.0564102564102564,0.28,68,61,30,1029,0
5,20.0,1,0.6,5,0.6,2,249,1.0120481927710845,126.0,0.5060240963855421,openwebbeans,7,2,0.1597633136094674,0.2941176470588235,68,61,30,1029,0
7,5.714285714285714,2,0.3333333333333333,5,0.2857142857142857,2,199,1.015075376884422,101.0,0.507537688442211,openwebbeans,8,2,0.185022026431718,0.3333333333333333,68,61,30,1029,0
9,20.444444444444443,1,0.3111111111111111,9,0.2777777777777778,2,245,1.0408163265306123,127.5,0.5204081632653061,openwebbeans,9,2,0.1072210065645514,0.0625,68,61,30,1029,0
11,35.63636363636363,2,0.6363636363636364,8,0.4181818181818181,3,119,1.2436974789915969,49.333333333333336,0.4145658263305322,openwebbeans,10,3,0.0694789081885856,0.1818181818181818,68,61,30,1029,0
18,16.88888888888889,1,0.2848484848484848,18,0.1764705882352941,3,195,1.1025641025641026,71.66666666666667,0.3675213675213675,openwebbeans,11,3,0.1184573002754821,0.16,68,61,30,1029,0
18,26.88888888888889,1,0.3636363636363636,18,0.2156862745098039,3,264,1.1401515151515151,100.33333333333331,0.380050505050505,openwebbeans,12,3,0.1453488372093023,0.25,68,61,30,1029,0
19,8.210526315789474,1,0.216267942583732,19,0.1520467836257309,1,1,1.0,1.0,1.0,openwhisk,0,1,0.0,0.0,6617,1171,30,8688,1
22,21.09090909090909,1,0.4026695526695526,22,0.1731601731601731,0,0,0.0,0.0,0.0,openwhisk,1,0,0.0,0.0909090909090909,6617,1171,30,8688,1
16,12.25,1,0.2318452380952381,16,0.1833333333333333,1,2,1.0,2.0,1.0,openwhisk,2,0,0.0,0.1129032258064516,6617,1171,30,8688,1
13,15.384615384615383,1,0.2256410256410256,13,0.1923076923076923,15,166,1.1746987951807228,13.0,0.0783132530120482,openwhisk,3,3,0.005050505050505,0.081081081081081,6617,1171,30,8688,1
15,6.4,1,0.4222222222222222,15,0.1714285714285714,30,424,1.5566037735849056,22.0,0.0518867924528301,openwhisk,4,3,0.0677570093457943,0.0909090909090909,6617,1171,30,8688,1
16,9.5,1,0.4090909090909091,16,0.2083333333333333,24,280,1.3678571428571429,15.958333333333334,0.0569940476190476,openwhisk,5,4,0.0699233716475095,0.0930232558139534,6617,1171,30,8688,1
28,10.857142857142858,1,0.1898629148629148,28,0.1137566137566137,28,313,1.5335463258785942,17.142857142857142,0.0547695116385212,openwhisk,6,9,0.0810185185185185,0.0441176470588235,6617,1171,30,8688,1
30,12.533333333333331,1,0.2215488215488215,30,0.1218390804597701,27,395,1.5645569620253164,22.88888888888889,0.0579465541490858,openwhisk,7,9,0.1256830601092896,0.0625,6617,1171,30,8688,1
20,6.2,2,0.0699999999999999,18,0.1105263157894736,24,156,1.2692307692307692,8.25,0.0528846153846153,openwhisk,8,5,0.0698529411764705,0.0405405405405405,6617,1171,30,8688,1
23,9.217391304347826,1,0.2652173913043478,23,0.1264822134387351,27,247,1.3441295546558705,12.296296296296296,0.0497825760983655,openwhisk,9,5,0.0924528301886792,0.0754716981132075,6617,1171,30,8688,1
14,8.857142857142858,1,0.0,14,0.1868131868131868,21,114,1.219298245614035,6.619047619047619,0.0580618212197159,openwhisk,10,4,0.0934182590233545,0.1224489795918367,6617,1171,30,8688,1
14,7.428571428571429,3,0.0904761904761904,10,0.1428571428571428,31,272,1.4264705882352942,12.516129032258064,0.0460151802656546,openwhisk,11,4,0.0891840607210626,0.0333333333333333,6617,1171,30,8688,1
13,8.307692307692308,1,0.1076923076923076,13,0.1666666666666666,32,321,1.4361370716510904,14.40625,0.0448792834890965,openwhisk,12,6,0.1447058823529411,0.0384615384615384,6617,1171,30,8688,1
15,6.666666666666667,1,0.0577777777777777,15,0.1523809523809524,31,333,1.2732732732732732,13.67741935483871,0.041073331395912,openwhisk,13,5,0.1275395033860045,0.1034482758620689,6617,1171,30,8688,1
23,15.478260869565217,1,0.2846790890269151,23,0.150197628458498,32,374,1.1657754010695187,13.625,0.0364304812834224,openwhisk,14,9,0.089430894308943,0.074074074074074,6617,1171,30,8688,1
33,18.12121212121212,1,0.1666338787446054,33,0.0975378787878787,28,329,1.3738601823708207,16.142857142857142,0.0490664350846721,openwhisk,15,11,0.0729517396184062,0.1111111111111111,6617,1171,30,8688,1
21,11.61904761904762,1,0.1595135023706452,21,0.1571428571428571,25,231,1.2424242424242424,11.48,0.0496969696969697,openwhisk,16,9,0.0553306342780027,0.1529411764705882,6617,1171,30,8688,1
17,8.705882352941176,1,0.1666666666666666,17,0.1470588235294117,32,334,1.2544910179640718,13.09375,0.0392028443113772,openwhisk,17,8,0.0947666195190947,0.0754716981132075,6617,1171,30,8688,1
28,23.142857142857142,1,0.4434480202337345,28,0.1666666666666666,35,265,1.4867924528301886,11.257142857142858,0.0424797843665768,openwhisk,18,12,0.085995085995086,0.0963855421686747,6617,1171,30,8688,1
32,18.25,1,0.3415204678362574,32,0.1290322580645161,29,182,1.2582417582417582,7.896551724137931,0.0433876468359227,openwhisk,19,11,0.1091492776886035,0.1496062992125984,6617,1171,30,8688,1
27,25.77777777777778,1,0.4342837385321044,27,0.1994301994301994,23,141,1.25531914893617,7.695652173913044,0.0545790934320074,openwhisk,20,9,0.0857843137254902,0.1417910447761194,6617,1171,30,8688,1
27,14.37037037037037,1,0.1706081983859761,27,0.1452991452991453,24,442,1.2217194570135748,22.5,0.0509049773755656,openwhisk,21,8,0.0277777777777777,0.0661157024793388,6617,1171,30,8688,1
20,9.2,1,0.2258730158730158,20,0.1368421052631579,19,96,1.3020833333333333,6.578947368421052,0.0685307017543859,openwhisk,22,8,0.0225225225225225,0.1038961038961039,6617,1171,30,8688,1
18,10.444444444444445,1,0.2056878306878307,18,0.1437908496732026,17,107,1.1401869158878504,7.176470588235294,0.0670698185816382,openwhisk,23,6,0.032,0.1041666666666666,6617,1171,30,8688,1
17,18.823529411764707,1,0.4445378151260504,17,0.2205882352941176,28,118,1.1610169491525424,4.892857142857143,0.0414648910411622,openwhisk,24,6,0.0836501901140684,0.1538461538461538,6617,1171,30,8688,1
17,16.235294117647058,1,0.5014727102962397,17,0.2573529411764705,19,196,1.2091836734693877,12.473684210526317,0.063641245972073,openwhisk,25,5,0.0613333333333333,0.1384615384615384,6617,1171,30,8688,1
25,11.36,2,0.3217619047619047,22,0.1233333333333333,26,175,1.1428571428571428,7.6923076923076925,0.0439560439560439,openwhisk,26,8,0.1624713958810068,0.125,6617,1171,30,8688,1
26,22.0,1,0.4432968740661048,26,0.203076923076923,19,115,1.0695652173913044,6.473684210526316,0.0562929061784897,openwhisk,27,8,0.0681114551083591,0.1844660194174757,6617,1171,30,8688,1
22,12.363636363636363,1,0.2437229437229437,22,0.1774891774891775,14,245,1.1428571428571428,20.0,0.0816326530612244,openwhisk,28,4,0.0397022332506203,0.1401869158878504,6617,1171,30,8688,1
21,13.904761904761903,1,0.3797808012093726,21,0.2047619047619047,15,200,1.09,14.533333333333331,0.0726666666666666,openwhisk,29,5,0.0903614457831325,0.1309523809523809,6617,1171,30,8688,1
29,20.689655172413794,1,0.442314118629908,29,0.167487684729064,0,0,0.0,0.0,0.0,openwhisk,30,0,0.0,0.1261261261261261,6617,1171,30,8688,1
4,9.0,1,0.0,4,0.5,1,1,1.0,1.0,1.0,pdfbox,0,1,0.0,0.0,2766,885,30,4551,1
5,2.4,2,0.0,3,0.3,0,0,0.0,0.0,0.0,pdfbox,1,0,0.0,0.0,2766,885,30,4551,1
2,2.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,pdfbox,2,0,0.0,0.0,2766,885,30,4551,1
5,4.0,1,0.0,5,0.5,2,30,1.6333333333333333,24.5,0.8166666666666667,pdfbox,3,2,0.0,0.1666666666666666,2766,885,30,4551,1
5,6.4,1,0.0,5,0.4,1,38,1.0,38.0,1.0,pdfbox,4,1,0.0229885057471264,0.1111111111111111,2766,885,30,4551,1
5,3.2,2,0.0,3,0.3,2,46,1.0434782608695652,24.0,0.5217391304347826,pdfbox,5,2,0.0232558139534883,0.0,2766,885,30,4551,1
13,17.53846153846154,2,0.4399267399267399,11,0.2435897435897435,1,26,1.0,26.0,1.0,pdfbox,6,1,0.2297297297297297,0.0,2766,885,30,4551,1
12,3.6666666666666665,4,0.0,6,0.1212121212121212,1,4,1.0,4.0,1.0,pdfbox,7,1,0.0,0.0,2766,885,30,4551,1
4,5.0,1,0.0,4,0.5,2,27,1.0,13.5,0.5,pdfbox,8,1,0.064516129032258,0.0,2766,885,30,4551,1
21,9.333333333333334,1,0.1028571428571428,21,0.1095238095238095,1,5,1.0,5.0,1.0,pdfbox,9,1,0.0,0.0,2766,885,30,4551,1
18,6.444444444444445,3,0.1555555555555555,8,0.1111111111111111,3,21,1.0952380952380951,7.666666666666667,0.365079365079365,pdfbox,10,3,0.0,0.05,2766,885,30,4551,1
24,7.0,2,0.1485449735449735,18,0.108695652173913,2,21,1.0,10.5,0.5,pdfbox,11,2,0.1590909090909091,0.0425531914893617,2766,885,30,4551,1
28,11.714285714285714,2,0.0994897959183673,26,0.0925925925925925,4,60,1.0166666666666666,15.25,0.2541666666666666,pdfbox,12,3,0.0609756097560975,0.0461538461538461,2766,885,30,4551,1
32,8.625,4,0.1669758339006126,25,0.0786290322580645,3,51,1.156862745098039,19.666666666666668,0.3856209150326797,pdfbox,13,3,0.0416666666666666,0.081081081081081,2766,885,30,4551,1
36,12.0,1,0.1924762168787678,36,0.0809523809523809,3,24,1.0416666666666667,8.333333333333334,0.3472222222222222,pdfbox,14,3,0.0952380952380952,0.1444444444444444,2766,885,30,4551,1
32,6.25,3,0.0867731227106227,20,0.064516129032258,1,10,1.0,10.0,1.0,pdfbox,15,1,0.0857142857142857,0.108433734939759,2766,885,30,4551,1
27,6.37037037037037,4,0.0,13,0.0683760683760683,1,74,1.0,74.0,1.0,pdfbox,16,1,0.0476190476190476,0.0178571428571428,2766,885,30,4551,1
22,6.181818181818182,2,0.0606060606060606,18,0.1038961038961039,2,84,1.0238095238095235,43.0,0.5119047619047619,pdfbox,17,1,0.0,0.0208333333333333,2766,885,30,4551,1
27,8.296296296296296,4,0.0209876543209876,14,0.0712250712250712,3,67,1.492537313432836,33.333333333333336,0.4975124378109453,pdfbox,18,3,0.0268817204301075,0.0204081632653061,2766,885,30,4551,1
46,13.652173913043478,2,0.1326467715259398,44,0.0676328502415458,3,8,1.0,2.6666666666666665,0.3333333333333333,pdfbox,19,3,0.0092592592592592,0.0421052631578947,2766,885,30,4551,1
2,2.0,1,0.0,2,1.0,1,48,1.0,48.0,1.0,phoenix,0,0,0.0,0.0,1035,1007,30,2942,1
27,10.962962962962964,3,0.2318783068783068,23,0.1025641025641025,3,808,1.0433168316831682,281.0,0.3477722772277227,phoenix,1,2,0.0168350168350168,0.0,1035,1007,30,2942,1
53,25.88679245283019,2,0.284557603425528,48,0.0645863570391872,9,866,3.331408775981524,320.55555555555554,0.3701565306646138,phoenix,2,5,0.1923283261802575,0.128,1035,1007,30,2942,1
62,17.612903225806452,3,0.2021256279320795,48,0.0428344791115811,8,982,1.7637474541751528,216.5,0.2204684317718941,phoenix,3,6,0.1087286116525882,0.1529411764705882,1035,1007,30,2942,1
71,14.985915492957746,3,0.1847778291854513,60,0.0450704225352112,7,169,1.3550295857988166,32.714285714285715,0.1935756551141166,phoenix,4,6,0.0453850076491585,0.1347150259067357,1035,1007,30,2942,1
5,20.0,1,0.6,5,0.6,2,16,1.125,9.0,0.5625,photark,0,2,0.0,0.0,10,5,6,51,0
4,6.0,1,0.0,4,0.5,1,19,1.0,19.0,1.0,photark,1,1,0.081081081081081,0.3333333333333333,10,5,6,51,0
4,7.0,1,0.8333333333333333,4,0.8333333333333334,1,14,1.0,14.0,1.0,photark,2,1,0.4242424242424242,0.375,10,5,6,51,0
2,2.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,photark,3,0,0.0,0.1666666666666666,10,5,6,51,0
3,5.333333333333333,1,0.0,3,0.6666666666666666,1,2,1.0,2.0,1.0,photark,4,1,0.0,0.3333333333333333,10,5,6,51,0
2,2.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,photark,5,0,0.0,0.3333333333333333,10,5,6,51,0
5,5.6,1,0.0,5,0.4,0,0,0.0,0.0,0.0,photark,6,0,0.0,0.2,10,5,6,51,0
7,14.285714285714286,1,0.3095238095238095,7,0.3809523809523809,1,3,1.0,3.0,1.0,photark,7,1,0.0,0.1666666666666666,10,5,6,51,0
3,4.0,1,0.0,3,0.6666666666666666,0,0,0.0,0.0,0.0,photark,8,0,0.0,0.2,10,5,6,51,0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,photark,9,0,0.0,0.0,10,5,6,51,0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,photark,10,0,0.0,0.0,10,5,6,51,0
4,6.0,1,0.0,4,0.5,0,0,0.0,0.0,0.0,photark,11,0,0.0,0.0,10,5,6,51,0
5,4.8,1,0.0,5,0.4,1,25,1.0,25.0,1.0,photark,12,1,0.0,0.2857142857142857,10,5,6,51,0
4,2.0,2,0.0,2,0.3333333333333333,0,0,0.0,0.0,0.0,photark,13,0,0.0,0.0,10,5,6,51,0
4,9.0,1,0.5833333333333333,4,0.6666666666666666,1,17,1.0,17.0,1.0,photark,14,1,0.0,0.1666666666666666,10,5,6,51,0
3,21.333333333333332,1,0.0,3,0.6666666666666666,1,2,1.0,2.0,1.0,photark,15,1,0.0,0.0,10,5,6,51,0
6,33.333333333333336,1,0.2777777777777777,6,0.4,1,21,1.0,21.0,1.0,photark,16,1,0.0869565217391304,0.0,10,5,6,51,0
14,12.0,2,0.3928571428571428,9,0.1868131868131868,2,23,1.434782608695652,16.5,0.717391304347826,photark,17,2,0.2592592592592592,0.1304347826086956,10,5,6,51,0
9,22.666666666666668,2,0.5925925925925926,5,0.2777777777777778,2,23,1.2173913043478262,14.0,0.6086956521739131,photark,18,2,0.2459016393442623,0.2222222222222222,10,5,6,51,0
8,23.0,2,0.6041666666666666,6,0.3928571428571428,1,12,1.0,12.0,1.0,photark,19,1,0.1,0.1904761904761904,10,5,6,51,0
16,18.0,2,0.4110119047619047,12,0.2166666666666666,2,41,1.1219512195121952,23.0,0.5609756097560976,photark,20,2,0.0344827586206896,0.1891891891891892,10,5,6,51,0
13,8.923076923076923,3,0.3794871794871795,9,0.1923076923076923,3,64,1.25,26.666666666666668,0.4166666666666667,photark,21,2,0.1984126984126984,0.2439024390243902,10,5,6,51,0
7,5.142857142857143,2,0.3333333333333333,4,0.2857142857142857,1,20,1.0,20.0,1.0,photark,22,1,0.05,0.1904761904761904,10,5,6,51,0
9,14.666666666666666,2,0.6666666666666666,6,0.3055555555555556,3,26,1.1538461538461535,10.0,0.3846153846153846,photark,23,2,0.08,0.2941176470588235,10,5,6,51,0
3,8.0,1,0.0,3,0.6666666666666666,1,6,1.0,6.0,1.0,photark,24,0,0.0277777777777777,0.0769230769230769,10,5,6,51,0
10,22.4,2,0.3299999999999999,8,0.2444444444444444,2,18,1.1666666666666667,10.5,0.5833333333333334,photark,25,2,0.0,0.1538461538461538,10,5,6,51,0
7,14.285714285714286,2,0.3809523809523809,5,0.3333333333333333,1,44,1.0,44.0,1.0,photark,26,1,0.1076923076923077,0.1666666666666666,10,5,6,51,0
4,6.0,1,0.0,4,0.5,0,0,0.0,0.0,0.0,photark,27,0,0.0,0.2,10,5,6,51,0
10,22.0,2,0.4333333333333334,8,0.3111111111111111,1,13,1.0,13.0,1.0,photark,28,1,0.0,0.1764705882352941,10,5,6,51,0
8,10.5,1,0.1791666666666666,8,0.3214285714285714,2,23,1.0434782608695652,12.0,0.5217391304347826,photark,29,1,0.027027027027027,0.217391304347826,10,5,6,51,0
2,4.0,1,0.0,2,1.0,1,1,1.0,1.0,1.0,photark,30,1,0.0,0.1,10,5,6,51,0
5,7.2,1,0.3333333333333333,5,0.6,0,0,0.0,0.0,0.0,photark,31,0,0.0,0.1428571428571428,10,5,6,51,0
6,7.333333333333333,1,0.2777777777777777,6,0.4,2,19,1.9473684210526316,18.5,0.9736842105263158,photark,32,2,0.0,0.1666666666666666,10,5,6,51,0
5,4.8,1,0.3333333333333333,5,0.5,2,21,1.0,10.5,0.5,photark,33,2,0.0172413793103448,0.1818181818181818,10,5,6,51,0
5,20.8,1,0.5999999999999999,5,0.6,2,49,1.0408163265306123,25.5,0.5204081632653061,photark,34,2,0.0972222222222222,0.1818181818181818,10,5,6,51,0
5,14.4,1,0.0,5,0.4,2,37,1.0,18.5,0.5,photark,35,2,0.2272727272727272,0.3,10,5,6,51,0
4,4.0,1,0.0,4,0.5,0,0,0.0,0.0,0.0,photark,36,0,0.0,0.1428571428571428,10,5,6,51,0
0,0.0,0,0.0,0,0.0,1,1,1.0,1.0,1.0,photark,37,0,0.0,0.0,10,5,6,51,0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,photark,38,0,0.0,0.0,10,5,6,51,0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,photark,39,0,0.0,0.0,10,5,6,51,0
7,6.857142857142857,1,0.5047619047619047,7,0.4285714285714285,0,0,0.0,0.0,0.0,photark,40,0,0.0,0.0,10,5,6,51,0
8,6.0,2,0.0,6,0.25,1,1,1.0,1.0,1.0,photark,41,1,0.0,0.0,10,5,6,51,0
11,10.545454545454543,1,0.1969696969696969,11,0.2181818181818181,0,0,0.0,0.0,0.0,photark,42,0,0.0,0.1052631578947368,10,5,6,51,0
11,3.272727272727273,4,0.0,3,0.1272727272727272,0,0,0.0,0.0,0.0,photark,43,0,0.0,0.0526315789473684,10,5,6,51,0
7,14.285714285714286,1,0.119047619047619,7,0.3333333333333333,1,3,1.0,3.0,1.0,photark,44,0,0.0,0.0714285714285714,10,5,6,51,0
10,20.0,1,0.3666666666666667,10,0.3111111111111111,2,29,1.137931034482759,16.5,0.5689655172413793,photark,45,2,0.0,0.238095238095238,10,5,6,51,0
4,9.0,1,0.0,4,0.5,2,11,1.0909090909090908,6.0,0.5454545454545454,photark,46,1,0.0222222222222222,0.1764705882352941,10,5,6,51,0
8,11.5,2,0.3583333333333333,6,0.2857142857142857,2,33,1.0909090909090908,18.0,0.5454545454545454,photark,47,2,0.1458333333333333,0.2727272727272727,10,5,6,51,0
2,2.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,photark,48,0,0.0,0.1111111111111111,10,5,6,51,0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,photark,49,0,0.0,0.0,10,5,6,51,0
6,3.3333333333333335,1,0.0,6,0.3333333333333333,1,6,1.0,6.0,1.0,photark,50,1,0.0,0.0,10,5,6,51,0
11,10.909090909090908,2,0.1515151515151515,6,0.2,2,170,1.011764705882353,86.0,0.5058823529411764,pig,0,2,0.0,0.0,687,449,30,2036,0
30,22.133333333333333,1,0.3181969881969882,30,0.128735632183908,3,65,1.1076923076923078,24.0,0.3692307692307692,pig,1,3,0.0491803278688524,0.0298507462686567,687,449,30,2036,0
19,13.052631578947368,1,0.3403508771929824,19,0.1695906432748538,4,84,1.0476190476190477,22.0,0.2619047619047619,pig,2,3,0.1125,0.1411764705882353,687,449,30,2036,0
